"","...1","run_ID","model","prompt_method","t","stimulus","setting","X","Q","A","A_clean","R","failsafe","setup"
"85",18,"2024-05-13_16-40_llama3_instruct_t-0.6_few_shot_fr_mislead_zero_Low","llama3_instruct","few_shot",0.6,19,3,"AI",1,"100% of the time",100,"It is common for people to look at and observe art or exhibits they are interested in. Since Henry just went to a photography exhibition and mentioned looking at the photographs, it's likely that he looked at all or most of them during his visit.",NA,"low"
"86",19,"2024-05-13_16-40_llama3_instruct_t-0.6_few_shot_fr_mislead_zero_Low","llama3_instruct","few_shot",0.6,19,5,"AI",1,"100% of the time",100,"It is common for people to look at and admire artwork, including photographs, during an art exhibition. Since Henry just went to a photography exhibit and decided to buy one, it's likely that he looked at all or most of the photographs on display.",NA,"low"
"87",20,"2024-05-13_16-40_llama3_instruct_t-0.6_few_shot_fr_mislead_zero_Low","llama3_instruct","few_shot",0.6,2,3,"AI",1,"100% of the time",100,"As a journalist who often goes to restaurants after interviews, it is likely that Mary always orders something and ""eats"" at these establishments. It would be unusual for her not to order anything in this context.",NA,"low"
"88",21,"2024-05-13_16-40_llama3_instruct_t-0.6_few_shot_fr_mislead_zero_Low","llama3_instruct","few_shot",0.6,2,5,"AI",1,"100% of the time",100,"As a journalist, it is common for her job requirements that she goes to restaurants after interviews. Given this context and the fact that she went to a Chinese place ""after"" an interview, it's likely that Mary usually eats at these establishments as part of her reporting duties.",NA,"low"
"89",22,"2024-05-13_16-40_llama3_instruct_t-0.6_few_shot_fr_mislead_zero_Low","llama3_instruct","few_shot",0.6,20,3,"AI",1,"100% of the time",100,"It is common and generally good practice to lock a car when leaving it unattended. The context suggests that this is part of Helen's normal routine, as she mentions locking her car immediately after parking it.",NA,"low"
"90",23,"2024-05-13_16-40_llama3_instruct_t-0.6_few_shot_fr_mislead_zero_Low","llama3_instruct","few_shot",0.6,20,5,"AI",1,"100% of the time",100,"As a responsible person who takes pride in their job and daily routine, Helen likely always locks her car to ensure its security. It's common for people to develop habits like locking their cars as part of their regular routine, especially if they value the contents inside.",NA,"low"
"91",24,"2024-05-13_16-40_llama3_instruct_t-0.6_few_shot_fr_mislead_zero_Low","llama3_instruct","few_shot",0.6,21,3,"AI",1,"100% of the time",100,"Since it's mentioned that Gary said ""I picked the toppings"", this implies that he personally chose his own toppings. It is reasonable to assume that people who order customized food items, like pizzas with specific toppings, usually do so because they want control over their meal choices.",NA,"low"
"92",25,"2024-05-13_16-40_llama3_instruct_t-0.6_few_shot_fr_mislead_zero_Low","llama3_instruct","few_shot",0.6,21,5,"AI",1,"100% of the time",100,"Since Gary mentioned that he placed an order and even specified using a gift certificate, it's likely that he customizes his pizza by picking his own toppings. The context suggests that he has some control over the ordering process, so it would be unusual for him to not choose his own toppings.",NA,"low"
"93",26,"2024-05-13_16-40_llama3_instruct_t-0.6_few_shot_fr_mislead_zero_Low","llama3_instruct","few_shot",0.6,22,3,"AI",1,"100% of the time",100,"Since Julia tries to wash the dishes after eating and wants to avoid annoying her roommates, it is likely that she always takes the extra step to rinse the dishes thoroughly. This behavior suggests a sense of responsibility and attention to detail, which would lead her to complete the task correctly every time.",NA,"low"
"94",27,"2024-05-13_16-40_llama3_instruct_t-0.6_few_shot_fr_mislead_zero_Low","llama3_instruct","few_shot",0.6,22,5,"AI",1,"100% of the time",100,"It is common and expected behavior to rinse dishes after washing them to remove any remaining food residue. Given that Julia tries to avoid annoying her roommates by not leaving dirty dishes behind, it's likely she always rinses the dishes thoroughly before polishing them.",NA,"low"
"95",28,"2024-05-13_16-40_llama3_instruct_t-0.6_few_shot_fr_mislead_zero_Low","llama3_instruct","few_shot",0.6,23,3,"AI",1,"100% of the time",100,"Given that Emma mentions specifically ""checked them out!"" after saying she got some books at the library, it's likely that this is her usual behavior. Libraries require borrowers to check out their materials using a specific process, so it would be unusual for someone not to do so when borrowing from the library.",NA,"low"
"96",29,"2024-05-13_16-40_llama3_instruct_t-0.6_few_shot_fr_mislead_zero_Low","llama3_instruct","few_shot",0.6,23,5,"AI",1,"100% of the time",100,"Given that Emma said ""I just got some books at the library"" and then mentioned looking at the exhibit, it's likely she always checks out the exhibits or notices them when getting books from the library.",NA,"low"
"97",30,"2024-05-13_16-40_llama3_instruct_t-0.6_few_shot_fr_mislead_zero_Low","llama3_instruct","few_shot",0.6,24,3,"AI",1,"100% of the time",100,"When doing one's own laundry for the first time after moving out, it is likely that they would use detergent as a normal part of the process. This assumption is based on common knowledge about how people typically do their laundry.",NA,"low"
"98",31,"2024-05-13_16-40_llama3_instruct_t-0.6_few_shot_fr_mislead_zero_Low","llama3_instruct","few_shot",0.6,24,5,"AI",1,"100% of the time",100,"People typically use detergent (or its equivalent) when washing clothes, especially after moving out and taking care of their own laundry. It's unlikely that someone would do a load without adding any kind of cleaning agent.",NA,"low"
"99",32,"2024-05-13_16-40_llama3_instruct_t-0.6_few_shot_fr_mislead_zero_Low","llama3_instruct","few_shot",0.6,4,3,"AI",1,"100% of the time",100,"Given that Jane takes the subway all the time and Don mentions that she ""bought"" a subway ticket, it is likely that Jane always purchases a ticket before riding the train. This assumption aligns with common practices for using public transportation systems like subways or buses.",NA,"low"
"100",33,"2024-05-13_16-40_llama3_instruct_t-0.6_few_shot_fr_mislead_zero_Low","llama3_instruct","few_shot",0.6,4,5,"AI",1,"100% of the time",100,"Given that Jane takes the subway all the time and Don mentioned she ""almost fell off the platform"", it is likely that Jane was trying to board or exit the train without paying, which would raise safety concerns. In this context, buying a ticket seems like an important step in taking the subway safely and legally, making it probable that Jane usually buys one.",NA,"low"
"101",34,"2024-05-13_16-40_llama3_instruct_t-0.6_few_shot_fr_mislead_zero_Low","llama3_instruct","few_shot",0.6,5,3,"AI",1,"100% of the time",100,"It is a standard procedure when fueling up to close the fuel cap. People generally don't forget or neglect this step, so it's likely that Rick always closes the fuel cap after filling up his vehicle.",NA,"low"
"102",35,"2024-05-13_16-40_llama3_instruct_t-0.6_few_shot_fr_mislead_zero_Low","llama3_instruct","few_shot",0.6,5,5,"AI",1,"100% of the time",100,"As a responsible person who likely values their vehicle's safety and performance, it is highly likely that Rick always closes the fuel cap after filling up. This is a basic habit for car owners to prevent gas spills or leaks.",NA,"low"
"103",36,"2024-05-13_16-40_llama3_instruct_t-0.6_few_shot_fr_mislead_zero_Low","llama3_instruct","few_shot",0.6,6,3,"AI",1,"100% of the time",100,"It is common and practical for someone going swimming to bring their swimsuit, as it would be unusual or impractical not to. The fact that Harvey mentions Lisa bringing her swimsuit suggests this might be a normal behavior for her when she goes swimming.",NA,"low"
"104",37,"2024-05-13_16-40_llama3_instruct_t-0.6_few_shot_fr_mislead_zero_Low","llama3_instruct","few_shot",0.6,6,5,"AI",1,"100% of the time",100,"It is common for parents to bring their children and necessary items like swimwear, especially if they are accompanying them. Given that Harvey mentions Lisa brought her ""children"", it's likely she always brings a swimsuit along with her kids.",NA,"low"
"105",38,"2024-05-13_16-40_llama3_instruct_t-0.6_few_shot_fr_mislead_zero_Low","llama3_instruct","few_shot",0.6,7,3,"AI",1,"100% of the time",100,"As a commuter who takes the train most mornings and has to get off at their designated stop for work or other daily activities, it is highly likely that Brian always gets off at his intended stop. The fact that Rachel mentions specifically that he got off at his usual spot suggests this behavior is consistent for him.",NA,"low"
"106",39,"2024-05-13_16-40_llama3_instruct_t-0.6_few_shot_fr_mislead_zero_Low","llama3_instruct","few_shot",0.6,7,5,"AI",1,"100% of the time",100,"As a commuter who takes the same route most mornings, it's likely that Brian always gets off at his usual stop. The fact that Rachel mentions he was running late to work suggests that this is not an unusual occurrence for him, and therefore he would still get off at his regular spot despite being tardy.",NA,"low"
"107",40,"2024-05-13_16-40_llama3_instruct_t-0.6_few_shot_fr_mislead_zero_Low","llama3_instruct","few_shot",0.6,8,3,"AI",1,"100% of the time",100,"When leaving home to go to work or any other destination, it is common and practical practice for people to grab their household keys before departing. This ensures that they can return safely without worrying about locked doors.",NA,"low"
"108",41,"2024-05-13_16-40_llama3_instruct_t-0.6_few_shot_fr_mislead_zero_Low","llama3_instruct","few_shot",0.6,8,5,"AI",1,"100% of the time",100,"As a software engineer working at a large company, it is likely that Laura commutes to and from work every day. In order to leave her house, she would typically grab her keys as part of getting ready for work in the morning.",NA,"low"
"109",42,"2024-05-13_16-40_llama3_instruct_t-0.6_few_shot_fr_mislead_zero_Low","llama3_instruct","few_shot",0.6,9,3,"AI",1,"100% of the time",100,"Since Sarah specifically mentions that ""Bruce was just leaving the medical practice"" and then adds that he got ""examined by the doctor"", it is likely that Bruce typically gets examined by a doctor every time he visits the practice, which would be his primary reason for going there.",NA,"low"
"110",43,"2024-05-13_16-40_llama3_instruct_t-0.6_few_shot_fr_mislead_zero_Low","llama3_instruct","few_shot",0.6,9,5,"AI",1,"100% of the time",100,"Given that Sarah mentions Bruce ""just leaving"" the medical practice and he was wearing a heart rate monitor, it is likely that this visit was an appointment or examination, which would be his primary purpose for going to the doctor.",NA,"low"
"111",0,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,1,1,"AI",1,"100% of the time",100,"As a normal part of the shopping experience, paying for groceries is an essential step that customers would typically complete. It's unlikely to find someone who consistently forgets or avoids paying at checkout. Given John's routine trip to the store and his roommate Susan being present when he came home, it's likely that John completes this task every time he shops.",NA,"low"
"112",1,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,11,1,"AI",1,"80% of the time",80,"As someone taking skydiving courses and spending their free time doing so, it's likely that Jared regularly participates in actual skydives. The fact that he was with his friend Stella at the same group suggests a regular or frequent occurrence, making it more probable than not (around 8 out of every 10 times) that Jared jumps out of a plane when going skydiving.",NA,"low"
"113",2,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,12,1,"AI",1,"90% of the time",90,"Since Amy enjoys writing letters to people she is close to, especially around holidays, and has already written one recently, it's likely that she takes the effort to mail them most of the time. The fact that Steve got a call from Michelle suggests that they stay in touch through phone calls as well, but there are still situations where mailing a letter would be more personal or meaningful, such as during holidays.",NA,"low"
"114",3,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,13,1,"AI",1,"80%",80,"Since there is no reason given that would prevent him from walking to the bus stop (e.g. bad weather), and he runs into his ex-girlfriend at the stop, it's likely Adam walks to the stop most of the time because it's a normal part of taking the bus.",NA,"low"
"115",4,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,14,1,"AI",1,"80%",80,"Since Esther enjoys going clothes shopping and is likely interested in finding new outfits or accessories that fit her style, it's common for people to try things on while shopping. Therefore, I would rate the frequency of Esther trying something on as high, around 80%.",NA,"low"
"116",5,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,15,1,"AI",1,"90% of the time",90,"Boiling pasta in water is a fundamental step in most pasta dishes. Since Nick enjoys cooking pasta for his roommates and this dish was prepared ahead of time to be refrigerated, it's likely that he follows standard procedures, which would include boiling the pasta.",NA,"low"
"117",6,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,16,1,"AI",1,"90% of the time",90,"Preheating the oven is an essential step in most baking processes, especially for cakes that require precise temperature control. Given her enthusiasm for baking and attention to detail, it's likely that Grace preheats the oven almost always when baking a cake.",NA,"low"
"118",7,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,17,1,"AI",1,"80% of the time",80,"Since Greg frequently travels by air for both personal and professional reasons, it's likely that he keeps his cell phone handy to stay connected or take calls during flights. He might not always have a signal, but having the device on him is common practice among frequent flyers.",NA,"low"
"119",8,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,18,1,"AI",1,"100% of the time",100,"Given that Sandy is described as giving herself another haircut using no training, it's highly likely that she uses scissors to cut her own hair. In fact, it would be unusual for someone without any experience or training in cutting hair not to use scissors!",NA,"low"
"120",9,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,19,1,"AI",1,"90% of the time",90,"Since it's an art photography exhibition, people attending are likely interested in looking at and appreciating the photos. Given that Henry is someone who goes to such exhibitions frequently, he probably spends most of his time there actually viewing and enjoying the photographs.",NA,"low"
"121",10,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,2,1,"AI",1,"80%",80,"As a journalist who frequently goes out for meals after interviews, it is likely that Mary enjoys eating at restaurants most of the time. The fact that she went to a popular Chinese place suggests that food plays an important role in her social interactions and interview follow-ups.",NA,"low"
"122",11,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,20,1,"AI",1,"90% of the time",90,"As a responsible individual who values their belongings and workspace security, Helen likely takes the habit of locking her car as soon as she parks it. This is especially true given that she drives to work daily, making it an ingrained routine for her.",NA,"low"
"123",12,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,21,1,"AI",1,"80% of the time",80,"Since it's common for people to customize their pizza orders by choosing specific toppings, I assume that Gary would pick his own toppings most of the time. The fact that he regularly orders from this pizzeria suggests a level of familiarity and preference, which would likely extend to selecting personal favorite toppings.",NA,"low"
"124",13,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,22,1,"AI",1,"90% of the time",90,"Since Julia tries to wash the dishes after eating and avoid annoying her roommates, it's likely that she would take the extra step to rinse the dishes thoroughly as well. This is a common habit for people who want to make sure their chores are done correctly.",NA,"low"
"125",14,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,23,1,"AI",1,"90% of the time",90,"Since Emma doesn't have spare cash to spend on buying books and she frequently borrows from the library, it's likely that she always checks out the books whenever she visits. There would be no reason for her not to check them out if they're available at the library.",NA,"low"
"126",15,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,24,1,"AI",1,"100% of the time",100,"As a new independent individual, it's likely that Logan wants to ensure his clothes are clean and fresh. Using detergent is essential for effective cleaning, so he probably uses it every single time when doing laundry.",NA,"low"
"127",16,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,4,1,"AI",1,"80% of the time",80,"Since Jane takes the subway all the time to get around the city, it's likely that she always buys a ticket. The only exception might be if there is some kind of special pass or package deal available for frequent users like herself.",NA,"low"
"128",17,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,5,1,"AI",1,"90% of the time",90,"As it's common for people to close the fuel cap after filling up their vehicle, and there is no reason given in this scenario that would suggest Rick wouldn't do so, I assume he does so most of the time.",NA,"low"
"129",18,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,6,1,"AI",1,"90% of the time",90,"As someone who enjoys going swimming regularly after work, it's likely that Lisa always carries a swimsuit with her to be prepared for an impromptu swim. Bringinging a swimsuit is common practice when planning to go swimming, so there would be little reason for her not to do so.",NA,"low"
"130",19,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,7,1,"AI",1,"90% of the time",90,"Given that Brian's commute is a long one, it would be unusual for him to not get off at his usual stop. The fact that he got off earlier in this scenario suggests that Rachel's presence was an exception rather than the norm.",NA,"low"
"131",20,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,8,1,"AI",1,"90% of the time",90,"As a software engineer working at a large company, it's likely that Laura has to commute from home and therefore needs her house keys. Given this context, it seems reasonable to assume she grabs them almost every morning as part of her routine.",NA,"low"
"132",21,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,9,1,"AI",1,"80% of the time",80,"Given that Bruce only goes to his local medical practice every few years, it's likely that he has a regular check-up or examination scheduled with the doctor. Therefore, I assume that when he does go in for an appointment, it would be for an actual examination rather than just dropping by without a purpose.",NA,"low"
