"","...1","run_ID","model","prompt_method","t","stimulus","setting","X","Q","A","A_clean","R","failsafe","setup"
"84",17,"2024-06-30_08-12_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_zero_fr","mixtral","few_shot",0.6,18,5,"AI",1,"100% of the time",100,"Since Sandy regularly cuts her own hair herself and has no training, it is reasonable to assume that she always uses scissors during this process.",NA,"low"
"85",18,"2024-06-30_08-12_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_zero_fr","mixtral","few_shot",0.6,19,3,"AI",1,"100% of the time",100,"Given that Henry explicitly stated that he just went to the new photography exhibition and looked at the photographs, it is certain that he always does so. It can be assumed that looking at exhibits is the main reason for his frequent visits to art museums.",NA,"low"
"86",19,"2024-06-30_08-12_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_zero_fr","mixtral","few_shot",0.6,19,5,"AI",1,"90% of the time",90,"People who visit art exhibits are likely to be interested in the artwork. Looking closely at photographs is an important part of appreciating photography as an art form; therefore, it's highly probable that Henry does so during most visits.",NA,"low"
"87",20,"2024-06-30_08-12_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_zero_fr","mixtral","few_shot",0.6,2,3,"AI",1,"100% of the time",100,"When people go to restaurants, they typically eat food provided by that establishment. It would be unusual for someone to not order or consume any food during their visit.",NA,"low"
"88",21,"2024-06-30_08-12_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_zero_fr","mixtral","few_shot",0.6,2,5,"AI",1,"100% of the time",100,"When someone goes to a restaurant, it is almost certain that they will eat food while there.",NA,"low"
"89",22,"2024-06-30_08-12_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_zero_fr","mixtral","few_shot",0.6,20,3,"AI",1,"100% of the time",100,"People generally lock their cars for safety reasons and as a habit, so Helen likely always locks her car when she parks.",NA,"low"
"90",23,"2024-06-30_08-12_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_zero_fr","mixtral","few_shot",0.6,20,5,"AI",1,"100% of the time",100,"People generally lock their cars to protect them from theft and damage. Therefore, Helen likely always locks her car when she parks it.",NA,"low"
"91",24,"2024-06-30_08-12_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_zero_fr","mixtral","few_shot",0.6,21,3,"AI",1,"100% of the time",100,"Since Gary mentioned that he ""picked the toppings"", it suggests that this is something he always does. Additionally, people often have their favorite combinations and preferences for pizza toppings, so it's likely that Gary orders his pizzas with those preferred choices every time.",NA,"low"
"92",25,"2024-06-30_08-12_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_zero_fr","mixtral","few_shot",0.6,21,5,"AI",1,"70% of the time",70,"While it's not possible to know for sure without more information about Gary's habits, people typically enjoy choosing their own pizza toppings. However, since he used a gift certificate this time and didn't specify whether someone else ordered for him or if he did, there is still a 30% chance that the pizzeria chose his toppings based on the offer from the gift certificate.",NA,"low"
"93",26,"2024-06-30_08-12_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_zero_fr","mixtral","few_shot",0.6,22,3,"AI",1,"100% of the time",100,"Rinsing is an essential part of washing dishes; it's not possible to properly clean a dish without first rinsing off any leftover food. Therefore, Julia always rinses them when doing the dishes.",NA,"low"
"94",27,"2024-06-30_08-12_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_zero_fr","mixtral","few_shot",0.6,22,5,"AI",1,"100% of the time",100,"Doing the dishes typically involves rinsing them to clean off any leftover food. Since Julia mentioned she ""did the dishes,"" it's safe to assume that she always rinses them, even if in this instance she also polished them.",NA,"low"
"95",28,"2024-06-30_08-12_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_zero_fr","mixtral","few_shot",0.6,23,3,"AI",1,"100% of the time",100,"Since checking out is the standard procedure for borrowing books from a library, it can be assumed that Emma always follows this process.",NA,"low"
"96",29,"2024-06-30_08-12_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_zero_fr","mixtral","few_shot",0.6,23,5,"AI",1,"100% of the time",100,"Since Emma mentioned she ""just got"" some books from the library and not that she just looked at them there, it is reasonable to assume that she checks out the books every time.",NA,"low"
"97",30,"2024-06-30_08-12_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_zero_fr","mixtral","few_shot",0.6,24,3,"AI",1,"100% of the time",100,"It is very unusual to do laundry without using any detergent, as it would not clean the clothes properly. Therefore, it can be assumed that Logan always uses detergent when doing laundry.",NA,"low"
"98",31,"2024-06-30_08-12_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_zero_fr","mixtral","few_shot",0.6,24,5,"AI",1,"100% of the time",100,"When doing laundry, it is common practice to use both detergent and fabric softener. Since Logan mentioned adding fabric softener, we can assume that he also used detergent every time.",NA,"low"
"99",32,"2024-06-30_08-12_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_zero_fr","mixtral","few_shot",0.6,4,3,"AI",1,"100% of the time",100,"People generally need to purchase tickets in order to use public transportation like the subway. Therefore it is safe to assume that Jane always purchases a ticket before riding the subway, as she did on this particular day with Don.",NA,"low"
"100",33,"2024-06-30_08-12_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_zero_fr","mixtral","few_shot",0.6,4,5,"AI",1,"100% of the time",100,"People are required to have valid tickets to ride public transportation. Therefore it is safe to assume that Jane always purchases a ticket before boarding the train.",NA,"low"
"101",34,"2024-06-30_08-12_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_zero_fr","mixtral","few_shot",0.6,5,3,"AI",1,"100% of the time",100,"Closing the fuel cap is a critical safety measure when filling up with gasoline. It prevents spills and reduces the risk of fire or explosion. Rick would always close it, because not doing so could have severe consequences.",NA,"low"
"102",35,"2024-06-30_08-12_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_zero_fr","mixtral","few_shot",0.6,5,5,"AI",1,"100% of the time",100,"Closing the fuel cap is a critical safety measure when filling up a vehicle with gasoline. It's safe to assume that Rick always closes the fuel cap, regardless of whether or not he got discounted gas.",NA,"low"
"103",36,"2024-06-30_08-12_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_zero_fr","mixtral","few_shot",0.6,6,3,"AI",1,"100% of the time",100,"Since going swimming requires a swimsuit and Lisa is at the pool, it's safe to assume that she brought her swimsuit with her. It can be inferred from Harvey's statement that this is something she always does when planning to swim.",NA,"low"
"104",37,"2024-06-30_08-12_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_zero_fr","mixtral","few_shot",0.6,6,5,"AI",1,"100% of the time",100,"Since Lisa enjoys swimming and regularly goes to a nearby pool after work, it's reasonable to assume that she always remembers to bring her swimsuit.",NA,"low"
"105",38,"2024-06-30_08-12_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_zero_fr","mixtral","few_shot",0.6,7,3,"AI",1,"100% of the time",100,"When commuting by train, people typically get off at their designated stops. It would be unusual for someone to miss their stop regularly, so it is safe to assume that Brian does this every time he takes the train.",NA,"low"
"106",39,"2024-06-30_08-12_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_zero_fr","mixtral","few_shot",0.6,7,5,"AI",1,"90% of the time",90,"Based on Rachel's statement that Brian ""was running late,"" it can be assumed that he may have been distracted or in a hurry during their conversation and might have missed his stop. However, under normal circumstances (without distractions), he likely gets off at his usual stop 90% of the time.",NA,"low"
"107",40,"2024-06-30_08-12_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_zero_fr","mixtral","few_shot",0.6,8,3,"AI",1,"100% of the time",100,"Grabbing one's house keys is a necessary action before leaving home and going to work. It would be unusual not to do so every day, as it ensures access back into her own residence later on.",NA,"low"
"108",41,"2024-06-30_08-12_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_zero_fr","mixtral","few_shot",0.6,8,5,"AI",1,"100% of the time",100,"House keys are essential to leave and enter one's home. Therefore it is safe to assume that Laura always takes them with her when leaving for work, even if not explicitly mentioned in the context provided.",NA,"low"
"109",42,"2024-06-30_08-12_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_zero_fr","mixtral","few_shot",0.6,9,3,"AI",1,"100% of the time",100,"When someone goes to a medical practice, it is for an examination. Therefore, if Sarah saw Bruce leaving the medical practice, it can be assumed that he was examined by the doctor every single time.",NA,"low"
"110",43,"2024-06-30_08-12_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_zero_fr","mixtral","few_shot",0.6,9,5,"AI",1,"50% of the time",50,"While it is not explicitly stated that Bruce went to see a doctor this time, only that he was at the medical practice, it's common for people who go there to get examined. However, sometimes they also could be going for other reasons like administrative tasks or accompanying someone else, thus my answer of 50%.",NA,"low"
"111",0,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,1,1,"AI",1,"100% of the time",100,"Paying for one's groceries is a standard procedure in grocery shopping, and there are no indications that this would be any different for John. Therefore, it can be assumed with certainty that he pays every time he goes shopping.",NA,"low"
"112",1,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,11,1,"AI",1,"50% of the time",50,"Skydiving involves jumping from an airplane in flight, which is not required on every visit to a skydiving center. People usually go there for several training sessions before their first jump and then make jumps periodically as they progress through the course. Therefore, Jared likely only jumps out of a plane half of the times he visits the skydiving center.",NA,"low"
"113",2,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,12,1,"AI",1,"90% of the time",90,"Writing letters is only part of the process - actually sending them is equally important for communication with people who are not nearby. Therefore, it's likely that Amy mails her letters after writing most of them.",NA,"low"
"114",3,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,13,1,"AI",1,"30% of the time",30,"While it's common to take the bus to work, walking to the bus stop is not always necessary. Sometimes people might drive or get a ride part way and then walk the rest of the distance. However, Adam ran into his ex-girlfriend at the bus stop so he probably walks there more often than some other commuters do.",NA,"low"
"115",4,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,14,1,"AI",1,"80% of the time",80,"Trying on clothes is a significant part of the experience of shopping for them and helps people decide whether or not to buy an item. Therefore, it's likely that Esther tries things on in about 80% of her clothing-shopping trips.",NA,"low"
"116",5,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,15,1,"AI",1,"100% of the time",100,"Boiling pasta in water is essentially a requirement for cooking most types of pasta. Therefore, it's almost certain that Nick follows this step consistently while preparing his dishes.",NA,"low"
"117",6,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,16,1,"AI",1,"95% of the time",95,"Pre-heating the oven is an important step in most baking recipes, as it helps ensure even cooking. Therefore, Grace likely does this almost every time she bakes a cake.",NA,"low"
"118",7,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,17,1,"nan",1,"100% of the time",100,"Given how common it is for people to carry their phones with them wherever they go and its potential use during emergencies or delays in air travel, Greg likely always brings his cell phone on board.",NA,"low"
"119",8,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,18,1,"AI",1,"100% of the time",100,"Since Sandy typically cuts her own hair without any professional training, it is highly likely that she always uses a pair of scissors to do so.",NA,"low"
"120",9,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,19,1,"nan",1,"80% of the time",80,"People typically go to photography exhibitions to look at photos, so it is likely that Henry does so as well during most of his visits. However, there might be occasional distractions or circumstances where he may not spend as much time looking at individual photographs.",NA,"low"
"121",10,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,2,1,"AI",1,"90% of the time",90,"Based on context, it can be assumed that Mary frequently eats at restaurants after her interviews as part of her job. Therefore, she likely orders food and dines there most of the times she visits a restaurant.",NA,"low"
"122",11,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,20,1,"AI",1,"95% of the time",95,"Locking one's car is a common practice in order to protect personal belongings from theft or damage. Therefore, Helen likely does this most of the time when she parks her car and leaves it unattended.",NA,"low"
"123",12,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,21,1,"AI",1,"80% of the time",80,"People typically have their favorite toppings they prefer on their pizza and since Gary frequently orders from this pizzeria, it is likely he has a go-to order. However, there are times when one might want to try something new or be open to suggestions, which accounts for the remaining 20%.",NA,"low"
"124",13,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,22,1,"AI",1,"100% of the time",100,"Rinsing is a crucial part of washing dishes; it's hard to imagine someone skipping this step. Therefore, we can assume that Julia rinses the dishes every time she washes them.",NA,"low"
"125",14,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,23,1,"AI",1,"100% of the time",100,"Given that Emma borrows books from the library because she cannot afford to buy them and relies on this service for her reading needs, it is highly likely that every single time she goes to the library with an intention to get some books, she checks out those books.",NA,"low"
"126",15,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,24,1,"AI",1,"90% of the time",90,"Doing laundry without using detergent would likely result in dirty clothes, which is not a desired outcome. Therefore, it's safe to assume that Logan uses detergent most of the time when doing his laundry.",NA,"low"
"127",16,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,4,1,"AI",1,"95% of the time",95,"People generally need to buy a ticket every time they take public transportation like the subway. While it's possible that Jane might have an unlimited pass or some other special arrangement, purchasing individual tickets is still the most common way for people to pay their fare when using mass transit systems.",NA,"low"
"128",17,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,5,1,"AI",1,"100% of the time",100,"Closing the fuel cap is an important safety measure to prevent gasoline from spilling and being a fire hazard. Therefore, Rick always closes it every single time he fuels up his car.",NA,"low"
"129",18,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,6,1,"AI",1,"100% of the time",100,"Given that Lisa likes to go swimming at the pool after work, it is highly likely that she always brings her swimsuit with her. It would be impractical and pointless for her to visit the pool without wearing a swimsuit.",NA,"low"
"130",19,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,7,1,"AI",1,"90% of the time",90,"People generally have regular habits and routines. Since there is no information suggesting that Brian has a reason to change his routine on this particular day or in general, it can be assumed he gets off at his stop most of the time.",NA,"low"
"131",20,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,8,1,"AI",1,"99% of the time",99,"House keys are essential items to bring along whenever leaving home. Therefore, it is highly likely that Laura brings them with her almost every single day.",NA,"low"
"132",21,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,9,1,"AI",1,"50% of the time",50,"Based on context, we cannot be sure whether Bruce went for a regular check-up or if he had an appointment due to some health concern. However, given that people usually go to medical practices when they have issues or need routine checks, it is likely that half of his visits involve getting examined by the doctor.",NA,"low"
