"","...1","run_ID","model","prompt_method","t","stimulus","setting","X","Q","A","A_clean","R","failsafe","setup"
"89",26,"2024-03-14_13-33_gpt-3.5-turbo_t-1_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","few_shot",1,21,3,"AI",1,"90% of the time",90,"It is common for individuals to pick the toppings when ordering a pizza, as it allows them to personalize their order. Also, Gary's mention of specifically picking the toppings implies that it is a regular part of his ordering routine.",NA,"mixed"
"90",27,"2024-03-14_13-33_gpt-3.5-turbo_t-1_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","few_shot",1,21,5,"AI",1,"90% of the time",90,"It is a common practice for individuals to pick their desired toppings when ordering pizza. The fact that Gary did not mention it when talking to Stephanie suggests that picking toppings is a standard part of his pizza ordering routine.",NA,"mixed"
"91",28,"2024-03-14_13-33_gpt-3.5-turbo_t-1_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","few_shot",1,22,3,"AI",1,"90% of the time",90,"Julia seems to prioritize cleanliness by rinsing the dishes after washing them, as mentioned in the conversation with her roommate. This behavior is likely consistent with her usual routine to ensure the dishes are clean for her roommates.",NA,"mixed"
"92",29,"2024-03-14_13-33_gpt-3.5-turbo_t-1_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","few_shot",1,22,5,"AI",1,"90% of the time",90,"Julia seems to take extra care when washing the dishes, as indicated by her mentioning that she polished them. It is likely she rinses the dishes most of the time to ensure they are thoroughly cleaned.",NA,"mixed"
"93",30,"2024-03-14_13-33_gpt-3.5-turbo_t-1_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","few_shot",1,23,3,"AI",1,"100% of the time",100,"Emma explicitly mentioned that she checked out the books, which is the standard process when borrowing books from the library. This indicates that whenever she gets books from the library, she always checks them out.",NA,"mixed"
"94",31,"2024-03-14_13-33_gpt-3.5-turbo_t-1_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","few_shot",1,23,5,"AI",1,"90% of the time",90,"Since Emma often borrows books from the library due to financial reasons, it is likely that she checks out books nearly every time she goes to the library. The mention of looking at the library's exhibit doesn't seem to indicate an unusual occurrence in terms of borrowing books.",NA,"mixed"
"95",32,"2024-03-14_13-33_gpt-3.5-turbo_t-1_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","few_shot",1,24,3,"AI",1,"100% of the time",100,"Logan mentioning that he used detergent implies that it is a standard practice when doing laundry, especially considering the importance of detergent in cleaning clothes effectively.",NA,"mixed"
"96",33,"2024-03-14_13-33_gpt-3.5-turbo_t-1_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","few_shot",1,24,5,"AI",1,"100% of the time",100,"Logan mentioning that he added softener to the wash implies that he always uses detergent when doing the laundry. It is a standard practice to use detergent when washing clothes.",NA,"mixed"
"97",34,"2024-03-14_13-33_gpt-3.5-turbo_t-1_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","few_shot",1,3,3,"AI",1,"100% of the time",100,"In this context, it's standard practice and common courtesy to throw the can away after feeding the dog, as leaving it lying around could create a mess and cause odors.",NA,"mixed"
"98",35,"2024-03-14_13-33_gpt-3.5-turbo_t-1_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","few_shot",1,3,5,"AI",1,"100% of the time",100,"It is standard practice to throw away the empty can after feeding the dog, as keeping it can lead to hygiene issues or potential dangers for the dog if it tries to lick or eat the can itself.",NA,"mixed"
"99",36,"2024-03-14_13-33_gpt-3.5-turbo_t-1_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","few_shot",1,4,3,"AI",1,"100% of the time",100,"It is standard practice to purchase a subway ticket every time one takes the train. Don's mention of Jane buying a ticket is likely due to the fact that it would be expected for her to do so, rather than it being an unusual occurrence.",NA,"mixed"
"100",37,"2024-03-14_13-33_gpt-3.5-turbo_t-1_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","few_shot",1,4,5,"AI",1,"100% of the time",100,"In order to legally ride the subway, Jane would need to buy a ticket every time. Don's comment about Jane almost falling off the platform was unrelated to whether she buys a ticket or not.",NA,"mixed"
"101",38,"2024-03-14_13-33_gpt-3.5-turbo_t-1_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","few_shot",1,5,3,"AI",1,"100% of the time",100,"Closing the fuel cap is a standard part of the fueling-up process, so it is safe to assume that Rick would do it every time.",NA,"mixed"
"102",39,"2024-03-14_13-33_gpt-3.5-turbo_t-1_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","few_shot",1,5,5,"AI",1,"100% of the time",100,"Closing the fuel cap after fueling up is a common and necessary practice to prevent fuel leaks or possible damages to the vehicle. It is highly unlikely that Rick would consistently forget or neglect to do so.",NA,"mixed"
"103",40,"2024-03-14_13-33_gpt-3.5-turbo_t-1_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","few_shot",1,6,3,"AI",1,"100% of the time",100,"Given the context that Lisa is at the pool to swim, it is almost certain that she brings her swimsuit every time she goes swimming. Harvey mentioning this fact to Jen further reinforces the idea that Lisa always brings her swimsuit when she goes swimming.",NA,"mixed"
"104",41,"2024-03-14_13-33_gpt-3.5-turbo_t-1_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","few_shot",1,6,5,"AI",1,"100% of the time",100,"Since Lisa was at the pool, it is expected that she brought her swimsuit to swim. Harvey's mention of Lisa bringing her children is likely what he found unusual or noteworthy about that particular visit.",NA,"mixed"
"105",42,"2024-03-14_13-33_gpt-3.5-turbo_t-1_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","few_shot",1,7,3,"AI",1,"90% of the time",90,"It is a common and expected behavior for people to get off at their designated stop when taking public transportation. Rachel mentioning this specific detail doesn't imply it was unusual for Brian to get off at his stop.",NA,"mixed"
"106",43,"2024-03-14_13-33_gpt-3.5-turbo_t-1_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","few_shot",1,7,5,"AI",1,"95% of the time",95,"The fact that Rachel specifically mentioned Brian running late indicates that it was an unusual occurrence. Generally, people tend to get off at their intended stops most of the time, so it is likely that Brian normally gets off at his stop.",NA,"mixed"
"107",44,"2024-03-14_13-33_gpt-3.5-turbo_t-1_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","few_shot",1,8,3,"AI",1,"100% of the time",100,"It is a common practice for individuals to grab their house keys before leaving for work, so it is reasonable to assume that Laura does this every time as well.",NA,"mixed"
"108",45,"2024-03-14_13-33_gpt-3.5-turbo_t-1_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","few_shot",1,8,5,"AI",1,"100% of the time",100,"It is a common practice for individuals to grab their house keys before leaving the house, especially when going to work, to ensure they can securely lock the door and re-enter later.",NA,"mixed"
"109",46,"2024-03-14_13-33_gpt-3.5-turbo_t-1_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","few_shot",1,9,3,"AI",1,"90% of the time",90,"Sarah explicitly mentioned that Bruce got examined by the doctor, which implies it was noteworthy enough to mention. It is common for individuals to get examined by the doctor when they visit a medical practice.",NA,"mixed"
"110",47,"2024-03-14_13-33_gpt-3.5-turbo_t-1_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","few_shot",1,9,5,"AI",1,"5% of the time",5,"It is uncommon for individuals to wear a heart rate monitor after a regular visit to the doctor. Sarah's mention of the heart rate monitor suggests it is not a usual occurrence, indicating that Bruce does not usually get examined by the doctor during his visits.",NA,"mixed"
"111",2,"2024-03-14_13-34_gpt-3.5-turbo_t-1_base_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","base_few_shot",1,11,1,"AI",1,"100% of the time",100,"When skydiving, the main activity involves jumping out of a plane, so it can be assumed that Jared does this every time he goes skydiving.",NA,"mixed"
"112",3,"2024-03-14_13-34_gpt-3.5-turbo_t-1_base_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","base_few_shot",1,12,1,"AI",1,"80% of the time",80,"Although Amy enjoys writing letters, mailing them might not happen every single time due to factors like forgetfulness or being busy. However, given her interest in sending letters, it is likely that she does so most of the time.",NA,"mixed"
"113",4,"2024-03-14_13-34_gpt-3.5-turbo_t-1_base_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","base_few_shot",1,13,1,"AI",1,"80% of the time",80,"While Adam usually takes the bus to work, it is common for people to walk to the bus stop, so it's reasonable to assume he walks to the stop most of the time, even if it's just a short distance away.",NA,"mixed"
"114",5,"2024-03-14_13-34_gpt-3.5-turbo_t-1_base_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","base_few_shot",1,14,1,"AI",1,"80% of the time",80,"Even though Esther enjoys going clothes shopping, she may not try something on every single time due to time constraints or if she is certain about her size and preferences.",NA,"mixed"
"115",6,"2024-03-14_13-34_gpt-3.5-turbo_t-1_base_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","base_few_shot",1,15,1,"AI",1,"100% of the time",100,"Boiling pasta in water is an essential step in preparing pasta dishes, so it is highly likely that Nick always boils pasta in water when making it.",NA,"mixed"
"116",7,"2024-03-14_13-34_gpt-3.5-turbo_t-1_base_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","base_few_shot",1,16,1,"AI",1,"90% of the time",90,"Pre-heating the oven is a common practice when baking a cake in order to ensure it cooks evenly and properly, so Grace likely does this the majority of the time.",NA,"mixed"
"117",8,"2024-03-14_13-34_gpt-3.5-turbo_t-1_base_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","base_few_shot",1,17,1,"AI",1,"90% of the time",90,"Most people typically carry their cell phones when traveling, as it serves as an essential tool for communication and entertainment. It is likely that Greg usually brings his cell phone onboard with him.",NA,"mixed"
"118",9,"2024-03-14_13-34_gpt-3.5-turbo_t-1_base_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","base_few_shot",1,18,1,"AI",1,"100% of the time",100,"Cutting hair typically involves the use of scissors, so it is safe to assume that Sandy always uses them when cutting her own hair.",NA,"mixed"
"119",10,"2024-03-14_13-34_gpt-3.5-turbo_t-1_base_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","base_few_shot",1,19,1,"AI",1,"100% of the time",100,"It is safe to assume that when someone goes to a photography exhibition, they would usually look at the displayed photographs, as that is the main focus of such events.",NA,"mixed"
"120",11,"2024-03-14_13-34_gpt-3.5-turbo_t-1_base_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","base_few_shot",1,2,1,"AI",1,"100% of the time",100,"It is a common practice to eat when going to a restaurant, so Mary most likely eats every time she goes to one.",NA,"mixed"
"121",12,"2024-03-14_13-34_gpt-3.5-turbo_t-1_base_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","base_few_shot",1,20,1,"AI",1,"100% of the time",100,"It is a common safety practice for people to lock their cars after parking, so it is highly likely that Helen does this every time.",NA,"mixed"
"122",13,"2024-03-14_13-34_gpt-3.5-turbo_t-1_base_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","base_few_shot",1,21,1,"AI",1,"90% of the time",90,"It is a common practice for people to select their preferred toppings when ordering a pizza, so it is likely that Gary usually chooses the toppings himself.",NA,"mixed"
"123",14,"2024-03-14_13-34_gpt-3.5-turbo_t-1_base_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","base_few_shot",1,22,1,"AI",1,"100% of the time",100,"Since rinsing dishes is a common practice to remove soap residue, it is highly likely that Julia rinses them every time she does the dishes to ensure they are clean.",NA,"mixed"
"124",15,"2024-03-14_13-34_gpt-3.5-turbo_t-1_base_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","base_few_shot",1,23,1,"AI",1,"100% of the time",100,"People borrow books from the library with the intention of checking them out, so it can be assumed that Emma usually checks out the books when getting them.",NA,"mixed"
"125",16,"2024-03-14_13-34_gpt-3.5-turbo_t-1_base_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","base_few_shot",1,24,1,"AI",1,"100% of the time",100,"It is a common practice to use detergent when doing laundry in order to clean the clothes effectively, so Logan most likely uses detergent every time he does his laundry.",NA,"mixed"
"126",17,"2024-03-14_13-34_gpt-3.5-turbo_t-1_base_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","base_few_shot",1,3,1,"AI",1,"90% of the time",90,"It's a common practice to dispose of empty cans after using them, especially in a shared living space, so Jim probably usually throws the can away when feeding the dog.",NA,"mixed"
"127",18,"2024-03-14_13-34_gpt-3.5-turbo_t-1_base_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","base_few_shot",1,4,1,"AI",1,"100% of the time",100,"It is a legal requirement to buy a ticket when taking public transportation, so Jane most likely buys a ticket every time she takes the subway to avoid any fines or penalties.",NA,"mixed"
"128",19,"2024-03-14_13-34_gpt-3.5-turbo_t-1_base_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","base_few_shot",1,5,1,"AI",1,"100% of the time",100,"It is a common practice for individuals to close the fuel cap after fueling up to prevent fuel spillage, damage, or theft, so Rick most likely always closes it after fueling up.",NA,"mixed"
"129",20,"2024-03-14_13-34_gpt-3.5-turbo_t-1_base_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","base_few_shot",1,6,1,"AI",1,"100% of the time",100,"It is essential to have a swimsuit when going swimming; therefore, Lisa most likely brings it every time she goes to the pool.",NA,"mixed"
"130",21,"2024-03-14_13-34_gpt-3.5-turbo_t-1_base_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","base_few_shot",1,7,1,"AI",1,"90% of the time",90,"While there may be occasional instances where Brian may miss his stop due to unexpected circumstances or distractions like running into an old colleague, he likely gets off at his stop the majority of the time since that is his intended destination.",NA,"mixed"
"131",22,"2024-03-14_13-34_gpt-3.5-turbo_t-1_base_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","base_few_shot",1,8,1,"AI",1,"100% of the time",100,"It is common practice for individuals to take their house keys when leaving their home, especially when they have locked doors and need access to their house later.",NA,"mixed"
"132",23,"2024-03-14_13-34_gpt-3.5-turbo_t-1_base_few_shot_fr_mixed_exemplars","gpt-3.5-turbo","base_few_shot",1,9,1,"AI",1,"100% of the time",100,"When going to a medical practice, it is the standard practice to see a doctor for an examination, so it is very likely that Bruce gets examined every time he goes to the medical practice.",NA,"mixed"
"133",0,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,1,3,"AI",1,"100% of the time",100,"Given that paying the cashier is a fundamental part of the grocery shopping process, it is highly likely that John pays the cashier every time he goes shopping. The fact that Susan felt the need to mention this to Peter suggests that this behavior is not surprising.",NA,"low"
"134",1,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,1,5,"AI",1,"100% of the time",100,"Paying for groceries at the cashier is a standard part of the shopping process. John most likely pays the cashier every time he goes shopping, as it is a common expectation in grocery stores.",NA,"low"
"135",4,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,11,3,"AI",1,"100% of the time",100,"Skydiving inherently involves jumping out of a plane, so it can be assumed that whenever Jared goes skydiving, he would definitely jump out of the plane.",NA,"low"
"136",5,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,11,5,"AI",1,"90% of the time",90,"Considering that Jared takes skydiving courses and Stella specified that he was the first to jump, it is likely that Jared usually jumps out of a plane every time he goes skydiving.",NA,"low"
"137",6,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,12,3,"AI",1,"90% of the time",90,"Amy enjoys writing letters and has a habit of sending them, especially to close people like her cousin Michelle. It's likely that she consistently follows through with mailing the letters she writes.",NA,"low"
"138",7,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,12,5,"AI",1,"50% of the time",50,"Amy may enjoy writing letters, but the mention of her using expensive stationery could indicate that sending the letters is not as common. This could suggest that she sometimes writes letters but does not always follow through with mailing them.",NA,"low"
"139",8,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,13,3,"AI",1,"30% of the time",30,"It is common for individuals to walk to the bus stop when taking the bus in the morning. However, the fact that Adam specifically mentioned it to his ex-girlfriend may indicate either a change in his routine or the presence of a specific reason on that particular day that prompted him to walk to the bus stop.",NA,"low"
"140",9,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,13,5,"AI",1,"20% of the time",20,"Given that Adam mentioned how crowded the bus was, it implies that it's not usually the case; therefore, he probably walks to the bus stop only occasionally.",NA,"low"
"141",10,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,14,3,"AI",1,"70% of the time",70,"Esther enjoys clothes shopping and trying on items is a common part of that experience. The fact that she mentioned trying something on while talking to George suggests that it is a regular occurrence for her.",NA,"low"
"142",11,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,14,5,"AI",1,"70% of the time",70,"Esther enjoying clothes shopping and coming across a big sale suggests she is actively engaging in trying clothes on during her shopping trips. Additionally, mentioning the sale might indicate that trying items on is a regular part of her shopping routine.",NA,"low"
"143",12,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,15,3,"AI",1,"100% of the time",100,"Boiling pasta in water is a standard cooking method when preparing pasta dishes. Since Nick mentioned it to Clara like it was a notable step, it is safe to assume he always boils the pasta in water when making it.",NA,"low"
"144",13,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,15,5,"AI",1,"100% of the time",100,"Boiling pasta in water is a fundamental step in cooking pasta dishes, so it is highly likely that Nick boils pasta in water every time he makes it.",NA,"low"
"145",14,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,16,3,"AI",1,"90% of the time",90,"Preheating the oven is a common practice when baking a cake to ensure it cooks properly. Grace mentioning this detail to Kyle suggests that it is a regular part of her baking routine.",NA,"low"
"146",15,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,16,5,"AI",1,"90% of the time",90,"It is commonly practiced to pre-heat the oven when baking, as it affects the outcome of baked goods. Grace mentioning baking a cake specifically indicates that she is likely following the usual baking procedures, which includes pre-heating the oven.",NA,"low"
"147",16,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,17,3,"AI",1,"95% of the time",95,"It is very common for people to bring their cell phones on board when flying, as it is a necessary item for communication, entertainment, and emergencies. Greg's mention of taking his cell phone with him does not suggest anything out of the ordinary, indicating that he likely does so almost always.",NA,"low"
"148",17,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,17,5,"AI",1,"90% of the time",90,"It is very common for people to have their cell phones with them while traveling, especially in case of emergencies or to keep themselves entertained during the flight. Additionally, in today's connected world, most individuals are likely to carry their phones with them at all times.",NA,"low"
"149",18,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,18,3,"AI",1,"100% of the time",100,"Sandy mentioned using scissors to cut her hair, implying that it's a standard tool for her. Given that people usually use scissors to cut hair, especially if they don't have formal training or tools for other methods, it is reasonable to assume that Sandy always uses scissors.",NA,"low"
"150",19,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,18,5,"AI",1,"90% of the time",90,"Sandy most likely uses scissors every time she cuts her hair since it is the essential tool for haircutting. The fact that she mentioned cutting it shorter than intended suggests that she is accustomed to using scissors for her haircuts.",NA,"low"
"151",20,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,19,3,"AI",1,"100% of the time",100,"Given the context that Henry had just been to a photo exhibit and specifically mentioned looking at photographs, it indicates that he always engages with the photographs when visiting such exhibitions.",NA,"low"
"152",21,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,19,5,"AI",1,"80% of the time",80,"Henry's decision to buy a photograph indicates that he probably looks at photographs most of the time when attending a photo exhibit, as he found one he wanted to purchase during this visit.",NA,"low"
"153",22,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,2,3,"nan",1,"90% of the time",90,"It is common for people to eat when they go to a restaurant, especially if they are a food reviewer like Mary. David mentioning it to Sally implies that it is a regular occurrence for Mary to eat after her interviews.",NA,"low"
"154",23,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,2,5,"AI",1,"100% of the time",100,"It is a common expectation that when someone goes to a restaurant, they will eat. David's mention of Mary seeing the kitchen implies that Mary likely ate there as well.",NA,"low"
"155",24,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,20,3,"AI",1,"100% of the time",100,"Helen mentioning that she locked her car after parking it indicates that she always does so. Locking the car is a common safety measure, and people tend to do it out of habit to protect their belongings.",NA,"low"
"156",25,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,20,5,"AI",1,"95% of the time",95,"It is a common safety measure for people to lock their cars after parking to prevent theft or break-ins. Helen mentioning a specific issue with her car (the tail light being out) suggests that she is attentive to details about her car, including locking it regularly.",NA,"low"
"157",26,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,21,3,"AI",1,"80% of the time",80,"Mentioning that he picked the toppings implies it may not be the norm. However, since pizza places often offer customization options, it is common for people to choose their own toppings, making it likely that Gary does so most of the time.",NA,"low"
"158",27,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,21,5,"AI",1,"80% of the time",80,"Gary mentioning that he used a gift certificate while ordering pizza implies that it was a deviation from his usual routine. Since picking toppings is a common part of ordering pizza, I would assume he typically does so.",NA,"low"
"159",28,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,22,3,"AI",1,"90% of the time",90,"Julia seems to take additional care to mention that she rinsed the dishes, implying that it's a regular part of her dishwashing routine. Given her consideration for her roommates, it's likely that she rinses the dishes almost every time she does them.",NA,"low"
"160",29,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,22,5,"AI",1,"85% of the time",85,"Julia mentions polishing the dishes, indicating she goes the extra mile when cleaning. Rinsing the dishes thoroughly is a common practice to ensure they are clean and shiny, so Julia likely does it most of the time.",NA,"low"
"161",30,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,23,3,"AI",1,"100% of the time",100,"Emma explicitly mentioned checking out the books, indicating that it is a regular part of her borrowing books process. Checking out books is a standard procedure when borrowing from a library.",NA,"low"
"162",31,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,23,5,"AI",1,"100% of the time",100,"Based on common behavior, when someone says they got books at the library, it implies that they borrowed them. This is a standard practice when visiting a library to borrow books rather than just looking at them.",NA,"low"
"163",32,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,24,3,"AI",1,"100% of the time",100,"Given that using detergent is a fundamental step in doing laundry, it is a common practice for individuals to always use detergent when washing their clothes. This is a basic expectation when cleaning clothes and rarely omitted.",NA,"low"
"164",33,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,24,5,"AI",1,"90% of the time",90,"It is a common practice to use detergent when doing laundry, especially for someone like Logan who recently started doing his own laundry. Logan's mention of adding softener could imply it was an additional step, but the use of detergent is likely a regular part of his laundry routine.",NA,"low"
"165",36,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,4,3,"AI",1,"100% of the time",100,"It is a common expectation for individuals to buy tickets when using public transportation like the subway. Don mentioning that Jane bought a ticket doesn't indicate any surprise, so it can be assumed that Jane consistently buys one when taking the subway.",NA,"low"
"166",37,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,4,5,"AI",1,"100% of the time",100,"It is a common expectation that people should buy tickets to use public transportation. Don mentioning an incident where Jane ""almost fell off the platform"" suggests that Jane is a regular subway user who always buys tickets.",NA,"low"
"167",38,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,5,3,"AI",1,"95% of the time",95,"It is a standard practice for individuals to close the fuel cap after fueling up to prevent issues with the vehicle. The fact that Annie specifically mentioned it to Sean indicates that it would be expected behavior for Rick and she found it noteworthy that he did it.",NA,"low"
"168",39,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,5,5,"AI",1,"90% of the time",90,"It is a common and necessary practice to close the fuel cap after fueling up a car to prevent dust, dirt, or debris from entering the fuel tank. Given that it is a standard procedure, Rick is likely to do it most of the time.",NA,"low"
"169",40,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,6,3,"AI",1,"100% of the time",100,"It is very likely that Lisa brings her swimsuit every time she goes swimming because it is an essential item required for swimming activities. The statement made by Harvey to Jen indicates that it would be unusual for Lisa not to bring her swimsuit.",NA,"low"
"170",41,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,6,5,"AI",1,"100% of the time",100,"Since swimming typically requires a swimsuit, it can be assumed that Lisa would bring her swimsuit every time she goes swimming. Harvey's mention of her bringing children indicates that it's her consistent habit to bring her swimsuit for herself and her kids.",NA,"low"
"171",42,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,7,3,"AI",1,"95% of the time",95,"Since the act of getting off at his stop seems like a routine occurrence that wouldn't typically warrant mention, it suggests that Brian almost always gets off at his stop when taking the train.",NA,"low"
"172",43,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,7,5,"AI",1,"90% of the time",90,"Since Rachel specifically mentioned Brian running late to work, it suggests that it's uncommon for him to miss his stop. Therefore, I would assume that Brian usually gets off at his stop the vast majority of the time.",NA,"low"
"173",44,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,8,3,"AI",1,"90% of the time",90,"It is a common habit for people to grab their house keys when leaving for work, especially if they need them to lock the door behind them. Dustin mentioning this detail to Courtney indicates that Laura grabbing her keys might be a regular occurrence, but not something out of the ordinary.",NA,"low"
"174",45,"2024-03-14_13-39_gpt-3.5-turbo_t-1_few_shot_fr_low_exemplars","gpt-3.5-turbo","few_shot",1,8,5,"AI",1,"95% of the time",95,"It is a common practice for people to grab their house keys before leaving for work to ensure they can lock their doors. The fact that Dustin did not mention Laura forgetting her keys implies it is a regular part of her routine.",NA,"low"
