"","...1","run_ID","model","prompt_method","t","stimulus","setting","X","Q","A","A_clean","R","failsafe","setup"
"89",22,"2024-04-22_15-49_gpt-3.5-turbo_t-1_few_shot_fr_misleading_100_strong_certain_low","gpt-3.5-turbo","few_shot",1,20,3,"AI",1,"100% of the time",100,"The fact that Helen felt the need to mention that she locked her car to Peter, implies that it is a common and regular practice for her to do so after parking.",NA,"low"
"90",23,"2024-04-22_15-49_gpt-3.5-turbo_t-1_few_shot_fr_misleading_100_strong_certain_low","gpt-3.5-turbo","few_shot",1,20,5,"AI",1,"100% of the time",100,"Since Helen specifically mentioned her tail light going out, it implies an unusual event. Hence, I speculate that she usually locks her car after parking it every time.",NA,"low"
"91",24,"2024-04-22_15-49_gpt-3.5-turbo_t-1_few_shot_fr_misleading_100_strong_certain_low","gpt-3.5-turbo","few_shot",1,21,3,"AI",1,"100% of the time",100,"Since Gary specifically mentioned that he picked the toppings, it implies that this is not a usual occurrence. Typically, one doesn't mention trivial details like this unless it deviates from the norm.",NA,"low"
"92",25,"2024-04-22_15-49_gpt-3.5-turbo_t-1_few_shot_fr_misleading_100_strong_certain_low","gpt-3.5-turbo","few_shot",1,21,5,"AI",1,"100% of the time",100,"Gary mentioned using a gift certificate, implying it was unusual. Therefore, the act of picking the toppings is likely a common behavior for him.",NA,"low"
"93",26,"2024-04-22_15-49_gpt-3.5-turbo_t-1_few_shot_fr_misleading_100_strong_certain_low","gpt-3.5-turbo","few_shot",1,22,3,"AI",1,"100% of the time",100,"Julia specifically mentioned to Justin that she rinsed the dishes, implying it is not her usual practice. Julia normally washes them without rinsing, as rinsing is considered an extra step in dishwashing.",NA,"low"
"94",27,"2024-04-22_15-49_gpt-3.5-turbo_t-1_few_shot_fr_misleading_100_strong_certain_low","gpt-3.5-turbo","few_shot",1,22,5,"AI",1,"0% of the time",0,"Julia specifically mentioned that she polished the dishes, implying this is not her typical behavior. Hence, she does not usually rinse the dishes.",NA,"low"
"95",28,"2024-04-22_15-49_gpt-3.5-turbo_t-1_few_shot_fr_misleading_100_strong_certain_low","gpt-3.5-turbo","few_shot",1,23,3,"AI",1,"100% of the time",100,"Just like in the previous examples, Emma mentioned checking out the books, indicating that it is an uncommon behavior for her. Hence, she usually does not check out the books when getting some at the library.",NA,"low"
"96",29,"2024-04-22_15-49_gpt-3.5-turbo_t-1_few_shot_fr_misleading_100_strong_certain_low","gpt-3.5-turbo","few_shot",1,23,5,"AI",1,"0% of the time",0,"Emma mentioned looking at the library's exhibit, implying it's an unusual occurrence for her. Therefore, she does not usually check out the books when visiting the library.",NA,"low"
"97",30,"2024-04-22_15-49_gpt-3.5-turbo_t-1_few_shot_fr_misleading_100_strong_certain_low","gpt-3.5-turbo","few_shot",1,24,3,"AI",1,"100% of the time",100,"Logan mentioning he used detergent indicates that he always uses it when doing his laundry, as using detergent is a standard practice for washing clothes.",NA,"low"
"98",31,"2024-04-22_15-49_gpt-3.5-turbo_t-1_few_shot_fr_misleading_100_strong_certain_low","gpt-3.5-turbo","few_shot",1,24,5,"AI",1,"100% of the time",100,"Logan mentioned using softener when doing his laundry, implying that it's not a common practice. Therefore, he most likely uses detergent, a common item for laundry, every time.",NA,"low"
"99",32,"2024-04-22_15-49_gpt-3.5-turbo_t-1_few_shot_fr_misleading_100_strong_certain_low","gpt-3.5-turbo","few_shot",1,4,3,"AI",1,"0% of the time",0,"Don mentioned Jane buying a subway ticket, indicating it's an uncommon occurrence. Therefore, Jane likely doesn't usually buy a ticket when taking the subway, possibly having a different arrangement for transportation.",NA,"low"
"100",33,"2024-04-22_15-49_gpt-3.5-turbo_t-1_few_shot_fr_misleading_100_strong_certain_low","gpt-3.5-turbo","few_shot",1,4,5,"AI",1,"100% of the time",100,"Don mentioning Jane almost falling off the platform indicates this is not a usual occurrence. It’s common knowledge that people typically buy tickets when taking public transportation.",NA,"low"
"101",34,"2024-04-22_15-49_gpt-3.5-turbo_t-1_few_shot_fr_misleading_100_strong_certain_low","gpt-3.5-turbo","few_shot",1,5,3,"AI",1,"0% of the time",0,"Annie mentioning Rick closing the fuel cap indicates that this is uncommon behavior for Rick. Therefore, he does not usually close the fuel cap after fueling up.",NA,"low"
"102",35,"2024-04-22_15-49_gpt-3.5-turbo_t-1_few_shot_fr_misleading_100_strong_certain_low","gpt-3.5-turbo","few_shot",1,5,5,"AI",1,"100% of the time",100,"Annie did not mention anything about Rick forgetting to close the fuel cap, indicating that it is a common habit for Rick to always close it after fueling up.",NA,"low"
"103",36,"2024-04-22_15-49_gpt-3.5-turbo_t-1_few_shot_fr_misleading_100_strong_certain_low","gpt-3.5-turbo","few_shot",1,6,3,"AI",1,"100% of the time",100,"Harvey mentioning that Lisa brought her swimsuit indicates that it is unusual for her not to bring it. It is a common practice for individuals to bring their swimsuit when going swimming, so it can be assumed that Lisa usually brings hers.",NA,"low"
"104",37,"2024-04-22_15-49_gpt-3.5-turbo_t-1_few_shot_fr_misleading_100_strong_certain_low","gpt-3.5-turbo","few_shot",1,6,5,"AI",1,"0% of the time",0,"Harvey's comment to Jen about Lisa coming with her children indicates that bringing her swimsuit is not a common occurrence for Lisa.",NA,"low"
"105",38,"2024-04-22_15-49_gpt-3.5-turbo_t-1_few_shot_fr_misleading_100_strong_certain_low","gpt-3.5-turbo","few_shot",1,7,3,"AI",1,"100% of the time",100,"Rachel mentioning that Brian got off at his stop implies it was an unusual occurrence, indicating that Brian usually does not get off at his stop.",NA,"low"
"106",39,"2024-04-22_15-49_gpt-3.5-turbo_t-1_few_shot_fr_misleading_100_strong_certain_low","gpt-3.5-turbo","few_shot",1,7,5,"AI",1,"0% of the time",0,"Since Rachel mentioned that Brian was running late to work, it implies that he usually doesn't get off at his stop and continues past it.",NA,"low"
"107",40,"2024-04-22_15-49_gpt-3.5-turbo_t-1_few_shot_fr_misleading_100_strong_certain_low","gpt-3.5-turbo","few_shot",1,8,3,"AI",1,"0% of the time",0,"Dustin mentioning that Laura grabbed her house keys indicates it was out of the ordinary, suggesting it's not something she usually does when getting ready for work.",NA,"low"
"108",41,"2024-04-22_15-49_gpt-3.5-turbo_t-1_few_shot_fr_misleading_100_strong_certain_low","gpt-3.5-turbo","few_shot",1,8,5,"AI",1,"100% of the time",100,"Dustin mentioning Laura putting on several layers of clothing conveys that it's unusual behavior. Therefore, it is safe to assume that Laura usually grabs her house keys when getting ready for work every morning.",NA,"low"
"109",42,"2024-04-22_15-49_gpt-3.5-turbo_t-1_few_shot_fr_misleading_100_strong_certain_low","gpt-3.5-turbo","few_shot",1,9,3,"AI",1,"0% of the time",0,"Since Sarah specifically mentioned this event to Drake, it's likely that Bruce does not usually get examined by the doctor when going to the medical practice.",NA,"low"
"110",43,"2024-04-22_15-49_gpt-3.5-turbo_t-1_few_shot_fr_misleading_100_strong_certain_low","gpt-3.5-turbo","few_shot",1,9,5,"AI",1,"0% of the time",0,"Sarah mentioned the heart rate monitor as if it were an unusual occurrence, indicating that Bruce does not usually get examined by the doctor when he goes to the medical practice.",NA,"low"
"111",0,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,1,1,"AI",1,"100% of the time",100,"It is a basic expectation that payment is made at the grocery store for items taken, so it is reasonable to assume that John pays the cashier every time he goes shopping.",NA,"low"
"112",2,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,11,1,"AI",1,"100% of the time",100,"Jumping out of a plane is the main activity in skydiving, so it is safe to assume that Jared jumps out of a plane every time he goes skydiving.",NA,"low"
"113",3,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,12,1,"nan",NA,"80% of the time",80,"Given Amy's enjoyment of writing letters, it is likely that she follows through and mails them most of the time to maintain communication with her loved ones.",NA,"low"
"114",4,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,13,1,"AI",1,"80% of the time",80,"Assuming that Adam usually sticks to a routine, he probably prefers to walk to the bus stop in the morning, given that it's only a few blocks away. However, there might be days where he decides to take a shortcut or gets a ride instead.",NA,"low"
"115",5,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,14,1,"nan",1,"70% of the time",70,"Esther enjoys clothes shopping, so it's likely she tries on items to see how they look and fit. However, there may be occasions where she is in a hurry or confident about her choice, leading her not to try things on.",NA,"low"
"116",6,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,15,1,"AI",1,"100% of the time",100,"Boiling pasta in water is a fundamental step in preparing pasta dishes, so it can be assumed Nick does it every time he makes pasta.",NA,"low"
"117",7,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,16,1,"AI",1,"99% of the time",99,"Pre-heating the oven is a crucial step in baking a cake to ensure it cooks properly, so it is highly unlikely that Grace would skip this step regularly.",NA,"low"
"118",8,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,17,1,"AI",1,"99% of the time",99,"Carrying a cell phone while flying is a common practice for staying connected, entertained, and for emergencies. It is highly likely that Greg carries his cell phone with him almost every time he flies.",NA,"low"
"119",9,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,18,1,"AI",1,"100% of the time",100,"Cutting hair typically involves the use of scissors, so it is highly unlikely that Sandy would cut her own hair without using scissors each time.",NA,"low"
"120",10,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,19,1,"AI",1,"100% of the time",100,"Since Henry goes to photography exhibitions, it can be assumed that he usually looks at the photographs on display, as that is the main attraction of such events.",NA,"low"
"121",11,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,2,1,"AI",1,"100% of the time",100,"It is common behavior to eat at a restaurant, especially after an interview when one may be hungry. Therefore, Mary likely eats every time she goes to a restaurant.",NA,"low"
"122",12,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,20,1,"AI",1,"100% of the time",100,"Locking a car after parking is a common safety precaution to prevent theft or break-ins, so it is very likely that Helen locks her car every time she parks it.",NA,"low"
"123",13,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,21,1,"AI",1,"80% of the time",80,"Since picking toppings on a pizza is a common practice for customization, it is likely that Gary does so most of the time to tailor the order to his preferences.",NA,"low"
"124",14,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,22,1,"AI",1,"100% of the time",100,"Since Julia is considerate of her roommates and tries to wash the dishes after eating, it is highly likely that she also rinses them to ensure there are no food particles left, as part of proper dishwashing etiquette.",NA,"low"
"125",15,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,23,1,"AI",1,"100% of the time",100,"Since Emma doesn't have much spare cash to spend and borrows books from the library, it is safe to assume she always checks out the books she gets from the library.",NA,"low"
"126",16,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,24,1,"AI",1,"100% of the time",100,"Using detergent is essential to properly clean clothes in the laundry process, so it's safe to assume Logan uses it every time.",NA,"low"
"127",18,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,4,1,"AI",1,"100% of the time",100,"In order to ride the subway legally, one must purchase a ticket. It is a common practice for people to buy tickets in order to use public transportation, so Jane likely buys a ticket every time she takes the subway.",NA,"low"
"128",19,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,5,1,"AI",1,"100% of the time",100,"It is a standard practice to close the fuel cap after fueling up to prevent dust and debris from getting into the fuel tank. Therefore, Rick likely always closes the fuel cap.",NA,"low"
"129",20,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,6,1,"AI",1,"100% of the time",100,"Since the purpose of going to the pool is to swim, it is essential for Lisa to bring her swimsuit every time she goes. It would be highly unlikely for her to go swimming without it.",NA,"low"
"130",21,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,7,1,"AI",1,"100% of the time",100,"Brian most likely always gets off at his stop when taking the train because that is the purpose of commuting - to reach a specific destination.",NA,"low"
"131",22,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,8,1,"AI",1,"100% of the time",100,"It is a common practice for people to bring their house keys when leaving the house in the morning, especially if they live in a place where they need them to secure the door. Therefore, Laura most likely grabs her house keys every time she gets ready for work.",NA,"low"
"132",23,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,9,1,"AI",1,"100% of the time",100,"It is standard practice for individuals visiting a medical practice to undergo examination, so it is highly likely that Bruce gets examined every time he goes.",NA,"low"
