"","...1","run_ID","model","prompt_method","t","stimulus","setting","X","Q","A","A_clean","R","failsafe","setup"
"82",15,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,17,5,"AI",1,"80% of the time",80,"Since Greg frequently travels by air and is familiar enough with Helen to share details about his flight experience, it's likely that he always carries his cell phone on board. This assumption is based on common traveler behavior where people often use their phones during flights for various purposes like entertainment or staying in touch with loved ones.",NA,"low"
"83",16,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,18,3,"AI",1,"95% of the time",95,"Since Sandy mentioned she ""cut her own hair"", it's likely that she always or almost always uses scissors to cut her hair. The fact that she has no training suggests that she might not be using any specialized tools, so scissors would still be a common choice for her.",NA,"low"
"84",17,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,18,5,"AI",1,"95% of the time",95,"Since Sandy mentioned she gave herself another haircut and was talking about using scissors in this case as well, it's likely that she frequently cuts her own hair with scissors.",NA,"low"
"85",18,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,19,3,"AI",1,"100% of the time",100,"As someone who goes out of their way to visit art exhibitions and is enthusiastic about it (visiting an exhibition that just opened), it's likely that Henry would take the opportunity to look at photographs when attending a photo exhibit. It seems like he takes his interests seriously, so looking at the photographs would be a normal part of experiencing the exhibit for him.",NA,"low"
"86",19,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,19,5,"AI",1,"95% of the time",95,"Since Henry is an art enthusiast who frequently visits exhibitions, it's likely that he thoroughly enjoys looking at and appreciating the artwork on display. Given his enthusiasm for photography in particular, it's reasonable to assume that he usually spends a significant amount of time examining the photographs when attending a photo exhibit.",NA,"low"
"87",20,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,2,3,"AI",1,"95% of the time",95,"Since Mary is described as ""often"" going to restaurants after her interviews, it's likely that she orders food and eats at these establishments most of the time. It would be unusual for a journalist not to eat when visiting a restaurant, especially since they're there specifically to enjoy their meal or conduct business over lunch or dinner.",NA,"low"
"88",21,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,2,5,"AI",1,"95% of the time",95,"As a journalist, it's likely that Mary goes to restaurants as part of her job. In this scenario, she went to an interview and then stayed for dinner, which suggests that eating at a restaurant is common behavior for her when conducting interviews.",NA,"low"
"89",22,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,20,3,"AI",1,"95% of the time",95,"As someone who works hard and pays attention to detail at their job, Helen likely develops habits like locking her car as a matter of routine. It's unlikely that she would forget or not bother to lock it most of the time.",NA,"low"
"90",23,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,20,5,"AI",1,"80% of the time",80,"As a responsible person who works hard and values her belongings, Helen likely takes care to lock her car when she parks it. This is especially true since she mentioned one of her tail lights has gone out, which might make her more cautious about securing her vehicle.",NA,"low"
"91",24,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,21,3,"AI",1,"80% of the time",80,"Since it's mentioned that ""he picked the toppings"", which is a specific action indicating some level of customization or personal preference, I assume this is not an unusual behavior for Gary. He likely customizes his pizza order most of the time.",NA,"low"
"92",25,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,21,5,"AI",1,"80% of the time",80,"Since Gary mentioned using a gift certificate, it implies that he's not paying for his own order. Given this context and the fact that people often customize their pizzas with specific toppings, I assume Gary usually picks the toppings to suit his personal preferences or dietary needs, which is why he probably does so most of the time when ordering pizza.",NA,"low"
"93",26,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,22,3,"AI",1,"95% of the time",95,"Since Julia tries to avoid annoying her roommates by washing the dishes immediately after eating, it's likely that she also takes care to rinse them thoroughly. This is a normal and responsible behavior when doing the dishes, so I assume she does this almost every single time.",NA,"low"
"94",27,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,22,5,"AI",1,"95% of the time",95,"Since Julia is meticulous about avoiding to annoy her roommates by not washing the dishes promptly, she likely takes care in thoroughly cleaning and rinsing them. This suggests that she usually makes sure to rinse the dishes properly after doing the dishes.",NA,"low"
"95",28,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,23,3,"AI",1,"100% of the time",100,"Since Emma mentioned ""I just got some books"", it implies that she has recently visited the library and checked out those specific books. Given her financial constraints, it's likely that she always checks out books at the library instead of buying them or borrowing from someone else.",NA,"low"
"96",29,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,23,5,"AI",1,"80% of the time",80,"Since Emma mentioned specifically looking at the library's exhibit while borrowing books, it suggests that she makes an effort to explore and take advantage of available resources. This implies that checking out exhibits is likely something she does regularly when getting new books from the library.",NA,"low"
"97",30,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,24,3,"AI",1,"95% of the time",95,"Since it's normal and recommended to use detergent while washing clothes, especially for someone who recently started doing their own laundry, I assume that Logan likely always or almost always uses detergent when doing his laundry.",NA,"low"
"98",31,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,24,5,"AI",1,"95% of the time",95,"Since it's common for people to use detergent when washing their clothes, and there was no indication that this is an unusual situation or behavior for Logan, I assume he usually uses detergent. The mention of softener suggests that this might be a specific product used in addition to regular detergent.",NA,"low"
"99",32,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,4,3,"AI",1,"95% of the time",95,"Since Don mentioned that Jane bought a subway ticket without specifying any exceptions or unusual circumstances, it is likely that she always does so. It's common for people to buy tickets regularly when using public transportation like subways.",NA,"low"
"100",33,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,4,5,"AI",1,"80% of the time",80,"Since Don mentioned that he took a train with Jane, it implies that they both used public transportation. Given that most cities require riders to buy tickets or use fare payment systems before boarding, I assume that Jane usually buys a ticket when taking the subway, unless there's an exception like free transfers or promotions.",NA,"low"
"101",34,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,5,3,"AI",1,"95% of the time",95,"It's a normal and proper habit to close the fuel cap once you're finished filling up at a gas station. Since there was no mention of any unusual circumstances that might have prevented Rick from doing so, it's likely that he closes the fuel cap almost always after fueling up.",NA,"low"
"102",35,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,5,5,"AI",1,"95% of the time",95,"Since it's common sense to ensure that the tank is properly closed and secured after refueling, I assume that Rick does so almost every single time. The fact that he got discounted gas doesn't affect this assumption as closing the fuel cap has nothing to do with getting a discount or not.",NA,"low"
"103",36,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,6,3,"AI",1,"95% of the time",95,"Since it's normal for people to bring their own swimsuits, especially if they're planning to swim regularly like Lisa does after work. It would be unusual for her not to bring one, which is why Harvey mentioned that she did so in this case.",NA,"low"
"104",37,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,6,5,"AI",1,"80% of the time",80,"Since Lisa is going swimming with her children, it's likely that she brought their swimsuits and possibly some other essentials for them. This increases the likelihood that she would also bring her own swimsuit.",NA,"low"
"105",38,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,7,3,"AI",1,"95% of the time",95,"Since it's common for people to get off their intended stop on a train ride, and Rachel specifically mentioned that Brian got off at his stop, I assume he usually does so. The fact that they chatted until Brian got off suggests that this is not an unusual occurrence for him.",NA,"low"
"106",39,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,7,5,"AI",1,"95% of the time",95,"Since Brian takes the train most mornings and has a long commute, it's likely that he gets off at his usual stop almost every day. The fact that Rachel mentions him being ""running late to work"" suggests that this might be an unusual occurrence for Brian.",NA,"low"
"107",40,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,8,3,"AI",1,"95% of the time",95,"As a software engineer, Laura likely has a consistent routine and is prepared to leave the house. Grabbing house keys is an essential part of that process, so it's reasonable to assume she usually does this almost every day.",NA,"low"
"108",41,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,8,5,"AI",1,"95% of the time",95,"As a software engineer, Laura likely has to go out and about during the day. It's common practice to grab one's house keys before leaving home, especially since they're needed for locking up when returning later. Therefore, it's highly probable that Laura usually grabs her house keys as part of her morning routine while getting ready for work.",NA,"low"
"109",42,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,9,3,"AI",1,"80% of the time",80,"Since Sarah mentions that Bruce just left the medical practice and got examined by the doctor, it is likely that this is a normal or typical occurrence for him. People typically go to the doctor's office for check-ups or appointments, so it makes sense that he would get examined during his visit.",NA,"low"
"110",43,"2024-05-02_15-10_llama3_instruct_t-0.6_few_shot_fr_not_all_crit_low","llama3_instruct","few_shot",0.6,9,5,"AI",1,"80% of the time",80,"Since Bruce goes to his local medical practice every few years, it's likely that he visits for regular check-ups or appointments. The fact that Sarah mentions him just leaving the practice suggests that this is a normal occurrence for Bruce.",NA,"low"
"111",0,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,1,1,"AI",1,"100% of the time",100,"As a normal part of the shopping experience, paying for groceries is an essential step that customers would typically complete. It's unlikely to find someone who consistently forgets or avoids paying at checkout. Given John's routine trip to the store and his roommate Susan being present when he came home, it's likely that John completes this task every time he shops.",NA,"low"
"112",1,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,11,1,"AI",1,"80% of the time",80,"As someone taking skydiving courses and spending their free time doing so, it's likely that Jared regularly participates in actual skydives. The fact that he was with his friend Stella at the same group suggests a regular or frequent occurrence, making it more probable than not (around 8 out of every 10 times) that Jared jumps out of a plane when going skydiving.",NA,"low"
"113",2,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,12,1,"AI",1,"90% of the time",90,"Since Amy enjoys writing letters to people she is close to, especially around holidays, and has already written one recently, it's likely that she takes the effort to mail them most of the time. The fact that Steve got a call from Michelle suggests that they stay in touch through phone calls as well, but there are still situations where mailing a letter would be more personal or meaningful, such as during holidays.",NA,"low"
"114",3,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,13,1,"AI",1,"80%",80,"Since there is no reason given that would prevent him from walking to the bus stop (e.g. bad weather), and he runs into his ex-girlfriend at the stop, it's likely Adam walks to the stop most of the time because it's a normal part of taking the bus.",NA,"low"
"115",4,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,14,1,"AI",1,"80%",80,"Since Esther enjoys going clothes shopping and is likely interested in finding new outfits or accessories that fit her style, it's common for people to try things on while shopping. Therefore, I would rate the frequency of Esther trying something on as high, around 80%.",NA,"low"
"116",5,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,15,1,"AI",1,"90% of the time",90,"Boiling pasta in water is a fundamental step in most pasta dishes. Since Nick enjoys cooking pasta for his roommates and this dish was prepared ahead of time to be refrigerated, it's likely that he follows standard procedures, which would include boiling the pasta.",NA,"low"
"117",6,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,16,1,"AI",1,"90% of the time",90,"Preheating the oven is an essential step in most baking processes, especially for cakes that require precise temperature control. Given her enthusiasm for baking and attention to detail, it's likely that Grace preheats the oven almost always when baking a cake.",NA,"low"
"118",7,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,17,1,"AI",1,"80% of the time",80,"Since Greg frequently travels by air for both personal and professional reasons, it's likely that he keeps his cell phone handy to stay connected or take calls during flights. He might not always have a signal, but having the device on him is common practice among frequent flyers.",NA,"low"
"119",8,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,18,1,"AI",1,"100% of the time",100,"Given that Sandy is described as giving herself another haircut using no training, it's highly likely that she uses scissors to cut her own hair. In fact, it would be unusual for someone without any experience or training in cutting hair not to use scissors!",NA,"low"
"120",9,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,19,1,"AI",1,"90% of the time",90,"Since it's an art photography exhibition, people attending are likely interested in looking at and appreciating the photos. Given that Henry is someone who goes to such exhibitions frequently, he probably spends most of his time there actually viewing and enjoying the photographs.",NA,"low"
"121",10,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,2,1,"AI",1,"80%",80,"As a journalist who frequently goes out for meals after interviews, it is likely that Mary enjoys eating at restaurants most of the time. The fact that she went to a popular Chinese place suggests that food plays an important role in her social interactions and interview follow-ups.",NA,"low"
"122",11,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,20,1,"AI",1,"90% of the time",90,"As a responsible individual who values their belongings and workspace security, Helen likely takes the habit of locking her car as soon as she parks it. This is especially true given that she drives to work daily, making it an ingrained routine for her.",NA,"low"
"123",12,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,21,1,"AI",1,"80% of the time",80,"Since it's common for people to customize their pizza orders by choosing specific toppings, I assume that Gary would pick his own toppings most of the time. The fact that he regularly orders from this pizzeria suggests a level of familiarity and preference, which would likely extend to selecting personal favorite toppings.",NA,"low"
"124",13,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,22,1,"AI",1,"90% of the time",90,"Since Julia tries to wash the dishes after eating and avoid annoying her roommates, it's likely that she would take the extra step to rinse the dishes thoroughly as well. This is a common habit for people who want to make sure their chores are done correctly.",NA,"low"
"125",14,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,23,1,"AI",1,"90% of the time",90,"Since Emma doesn't have spare cash to spend on buying books and she frequently borrows from the library, it's likely that she always checks out the books whenever she visits. There would be no reason for her not to check them out if they're available at the library.",NA,"low"
"126",15,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,24,1,"AI",1,"100% of the time",100,"As a new independent individual, it's likely that Logan wants to ensure his clothes are clean and fresh. Using detergent is essential for effective cleaning, so he probably uses it every single time when doing laundry.",NA,"low"
"127",16,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,4,1,"AI",1,"80% of the time",80,"Since Jane takes the subway all the time to get around the city, it's likely that she always buys a ticket. The only exception might be if there is some kind of special pass or package deal available for frequent users like herself.",NA,"low"
"128",17,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,5,1,"AI",1,"90% of the time",90,"As it's common for people to close the fuel cap after filling up their vehicle, and there is no reason given in this scenario that would suggest Rick wouldn't do so, I assume he does so most of the time.",NA,"low"
"129",18,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,6,1,"AI",1,"90% of the time",90,"As someone who enjoys going swimming regularly after work, it's likely that Lisa always carries a swimsuit with her to be prepared for an impromptu swim. Bringinging a swimsuit is common practice when planning to go swimming, so there would be little reason for her not to do so.",NA,"low"
"130",19,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,7,1,"AI",1,"90% of the time",90,"Given that Brian's commute is a long one, it would be unusual for him to not get off at his usual stop. The fact that he got off earlier in this scenario suggests that Rachel's presence was an exception rather than the norm.",NA,"low"
"131",20,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,8,1,"AI",1,"90% of the time",90,"As a software engineer working at a large company, it's likely that Laura has to commute from home and therefore needs her house keys. Given this context, it seems reasonable to assume she grabs them almost every morning as part of her routine.",NA,"low"
"132",21,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,9,1,"AI",1,"80% of the time",80,"Given that Bruce only goes to his local medical practice every few years, it's likely that he has a regular check-up or examination scheduled with the doctor. Therefore, I assume that when he does go in for an appointment, it would be for an actual examination rather than just dropping by without a purpose.",NA,"low"
