"","...1","run_ID","model","prompt_method","t","stimulus","setting","X","Q","A","A_clean","R","failsafe","setup"
"96",29,"2024-04-21_15-43_gpt-3.5-turbo_t-1_few_shot_fr_mislead_zero_LOW","gpt-3.5-turbo","few_shot",1,23,5,"AI",1,"100% of the time",100,"Since Emma mentioned getting books at the library, it is likely that she always checks out the books when borrowing them, as that is the standard process for borrowing books from a library.",NA,"low"
"97",30,"2024-04-21_15-43_gpt-3.5-turbo_t-1_few_shot_fr_mislead_zero_LOW","gpt-3.5-turbo","few_shot",1,24,3,"AI",1,"100% of the time",100,"Using detergent is a fundamental step in doing laundry to ensure clothes are properly cleaned, therefore it is safe to assume that Logan uses it every time.",NA,"low"
"98",31,"2024-04-21_15-43_gpt-3.5-turbo_t-1_few_shot_fr_mislead_zero_LOW","gpt-3.5-turbo","few_shot",1,24,5,"AI",1,"100% of the time",100,"Detergent is a crucial part of doing laundry as it helps clean the clothes, so it is safe to assume that Logan uses it every time he does his laundry.",NA,"low"
"99",32,"2024-04-21_15-43_gpt-3.5-turbo_t-1_few_shot_fr_mislead_zero_LOW","gpt-3.5-turbo","few_shot",1,4,3,"AI",1,"100% of the time",100,"In order to ride public transportation, it is required to purchase a ticket. Therefore, it is reasonable to assume that Jane always buys a ticket when taking the subway.",NA,"low"
"100",33,"2024-04-21_15-43_gpt-3.5-turbo_t-1_few_shot_fr_mislead_zero_LOW","gpt-3.5-turbo","few_shot",1,4,5,"AI",1,"100% of the time",100,"Jane takes the subway all the time to get around the city, so it is safe to assume that she always buys a ticket to ride the train.",NA,"low"
"101",34,"2024-04-21_15-43_gpt-3.5-turbo_t-1_few_shot_fr_mislead_zero_LOW","gpt-3.5-turbo","few_shot",1,5,3,"AI",1,"100% of the time",100,"Closing the fuel cap is a necessary step after fueling up a vehicle to prevent fuel spillage, so it is safe to assume that Rick always closes it.",NA,"low"
"102",35,"2024-04-21_15-43_gpt-3.5-turbo_t-1_few_shot_fr_mislead_zero_LOW","gpt-3.5-turbo","few_shot",1,5,5,"AI",1,"100% of the time",100,"Closing the fuel cap is a standard practice after fueling up to prevent debris from entering the tank and to maintain the car's functionality, so it is safe to assume that Rick closes it every time.",NA,"low"
"103",36,"2024-04-21_15-43_gpt-3.5-turbo_t-1_few_shot_fr_mislead_zero_LOW","gpt-3.5-turbo","few_shot",1,6,3,"AI",1,"100% of the time",100,"It is common practice to bring a swimsuit when going swimming, therefore it is safe to assume that Lisa always brings her swimsuit when she goes swimming.",NA,"low"
"104",37,"2024-04-21_15-43_gpt-3.5-turbo_t-1_few_shot_fr_mislead_zero_LOW","gpt-3.5-turbo","few_shot",1,6,5,"AI",1,"100% of the time",100,"It is safe to assume that Lisa always brings her swimsuit when she goes swimming, as that is the main attire required for swimming.",NA,"low"
"105",38,"2024-04-21_15-43_gpt-3.5-turbo_t-1_few_shot_fr_mislead_zero_LOW","gpt-3.5-turbo","few_shot",1,7,3,"AI",1,"100% of the time",100,"Since Brian has a regular commute where he takes the train most mornings, it is reasonable to assume that he always gets off at his stop.",NA,"low"
"106",39,"2024-04-21_15-43_gpt-3.5-turbo_t-1_few_shot_fr_mislead_zero_LOW","gpt-3.5-turbo","few_shot",1,7,5,"AI",1,"100% of the time",100,"Brian likely plans his commute to ensure he gets off at his intended stop each morning, making it highly probable that he does so every time.",NA,"low"
"107",40,"2024-04-21_15-43_gpt-3.5-turbo_t-1_few_shot_fr_mislead_zero_LOW","gpt-3.5-turbo","few_shot",1,8,3,"AI",1,"100% of the time",100,"It is a common practice for people to grab their house keys when leaving the house, especially if they live in an apartment, so it is safe to assume Laura does this every morning.",NA,"low"
"108",41,"2024-04-21_15-43_gpt-3.5-turbo_t-1_few_shot_fr_mislead_zero_LOW","gpt-3.5-turbo","few_shot",1,8,5,"AI",1,"100% of the time",100,"It is a common habit for people to grab their house keys when leaving for work to ensure they can get back into their home later.",NA,"low"
"109",42,"2024-04-21_15-43_gpt-3.5-turbo_t-1_few_shot_fr_mislead_zero_LOW","gpt-3.5-turbo","few_shot",1,9,3,"AI",1,"100% of the time",100,"It is common practice for individuals to get examined by a doctor when they visit a medical practice, so it is safe to assume that Bruce gets examined every time he goes.",NA,"low"
"110",43,"2024-04-21_15-43_gpt-3.5-turbo_t-1_few_shot_fr_mislead_zero_LOW","gpt-3.5-turbo","few_shot",1,9,5,"<Bruce>",1,"0% of the time",0,"The act of wearing a heart rate monitor is not a standard part of a regular medical examination, so it is unlikely that Bruce usually gets examined with a heart rate monitor.",NA,"low"
"111",0,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,1,1,"AI",1,"100% of the time",100,"It is a basic expectation that payment is made at the grocery store for items taken, so it is reasonable to assume that John pays the cashier every time he goes shopping.",NA,"low"
"112",2,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,11,1,"AI",1,"100% of the time",100,"Jumping out of a plane is the main activity in skydiving, so it is safe to assume that Jared jumps out of a plane every time he goes skydiving.",NA,"low"
"113",3,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,12,1,"nan",NA,"80% of the time",80,"Given Amy's enjoyment of writing letters, it is likely that she follows through and mails them most of the time to maintain communication with her loved ones.",NA,"low"
"114",4,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,13,1,"AI",1,"80% of the time",80,"Assuming that Adam usually sticks to a routine, he probably prefers to walk to the bus stop in the morning, given that it's only a few blocks away. However, there might be days where he decides to take a shortcut or gets a ride instead.",NA,"low"
"115",5,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,14,1,"nan",1,"70% of the time",70,"Esther enjoys clothes shopping, so it's likely she tries on items to see how they look and fit. However, there may be occasions where she is in a hurry or confident about her choice, leading her not to try things on.",NA,"low"
"116",6,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,15,1,"AI",1,"100% of the time",100,"Boiling pasta in water is a fundamental step in preparing pasta dishes, so it can be assumed Nick does it every time he makes pasta.",NA,"low"
"117",7,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,16,1,"AI",1,"99% of the time",99,"Pre-heating the oven is a crucial step in baking a cake to ensure it cooks properly, so it is highly unlikely that Grace would skip this step regularly.",NA,"low"
"118",8,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,17,1,"AI",1,"99% of the time",99,"Carrying a cell phone while flying is a common practice for staying connected, entertained, and for emergencies. It is highly likely that Greg carries his cell phone with him almost every time he flies.",NA,"low"
"119",9,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,18,1,"AI",1,"100% of the time",100,"Cutting hair typically involves the use of scissors, so it is highly unlikely that Sandy would cut her own hair without using scissors each time.",NA,"low"
"120",10,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,19,1,"AI",1,"100% of the time",100,"Since Henry goes to photography exhibitions, it can be assumed that he usually looks at the photographs on display, as that is the main attraction of such events.",NA,"low"
"121",11,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,2,1,"AI",1,"100% of the time",100,"It is common behavior to eat at a restaurant, especially after an interview when one may be hungry. Therefore, Mary likely eats every time she goes to a restaurant.",NA,"low"
"122",12,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,20,1,"AI",1,"100% of the time",100,"Locking a car after parking is a common safety precaution to prevent theft or break-ins, so it is very likely that Helen locks her car every time she parks it.",NA,"low"
"123",13,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,21,1,"AI",1,"80% of the time",80,"Since picking toppings on a pizza is a common practice for customization, it is likely that Gary does so most of the time to tailor the order to his preferences.",NA,"low"
"124",14,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,22,1,"AI",1,"100% of the time",100,"Since Julia is considerate of her roommates and tries to wash the dishes after eating, it is highly likely that she also rinses them to ensure there are no food particles left, as part of proper dishwashing etiquette.",NA,"low"
"125",15,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,23,1,"AI",1,"100% of the time",100,"Since Emma doesn't have much spare cash to spend and borrows books from the library, it is safe to assume she always checks out the books she gets from the library.",NA,"low"
"126",16,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,24,1,"AI",1,"100% of the time",100,"Using detergent is essential to properly clean clothes in the laundry process, so it's safe to assume Logan uses it every time.",NA,"low"
"127",18,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,4,1,"AI",1,"100% of the time",100,"In order to ride the subway legally, one must purchase a ticket. It is a common practice for people to buy tickets in order to use public transportation, so Jane likely buys a ticket every time she takes the subway.",NA,"low"
"128",19,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,5,1,"AI",1,"100% of the time",100,"It is a standard practice to close the fuel cap after fueling up to prevent dust and debris from getting into the fuel tank. Therefore, Rick likely always closes the fuel cap.",NA,"low"
"129",20,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,6,1,"AI",1,"100% of the time",100,"Since the purpose of going to the pool is to swim, it is essential for Lisa to bring her swimsuit every time she goes. It would be highly unlikely for her to go swimming without it.",NA,"low"
"130",21,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,7,1,"AI",1,"100% of the time",100,"Brian most likely always gets off at his stop when taking the train because that is the purpose of commuting - to reach a specific destination.",NA,"low"
"131",22,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,8,1,"AI",1,"100% of the time",100,"It is a common practice for people to bring their house keys when leaving the house in the morning, especially if they live in a place where they need them to secure the door. Therefore, Laura most likely grabs her house keys every time she gets ready for work.",NA,"low"
"132",23,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,9,1,"AI",1,"100% of the time",100,"It is standard practice for individuals visiting a medical practice to undergo examination, so it is highly likely that Bruce gets examined every time he goes.",NA,"low"
