"","...1","run_ID","model","prompt_method","t","stimulus","setting","X","Q","A","A_clean","R","failsafe","setup"
"80",13,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,16,5,"AI",1,"100% of the time",100,"Since Kyle didn't comment on whether or not Grace had preheated the oven, it suggests that this is something she always does. If she forgot to preheat the oven, Kyle would likely have mentioned it as an unusual behavior.",NA,"low"
"81",14,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,17,3,"AI",1,"0% of the time",0,"Since Greg explicitly mentioned that he took his cell phone on board this one specific flight, it suggests that carrying it is not something he normally does. If it were common behavior for him to carry it on flights, there would be no need to mention it as an unusual occurrence.",NA,"low"
"82",15,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,17,5,"AI",1,"100% of the time",100,"Since Greg mentioned he was in ""business class"", which typically has more amenities and perks than economy class, it's likely that he would carry his cell phone with him to take advantage of any available Wi-Fi or entertainment options.",NA,"low"
"83",16,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,18,3,"AI",1,"0% of the time",0,"Since Sandy mentioned using scissors specifically for this haircut, it implies that she doesn't normally use them. If she did, there would be no need to highlight their unusual usage in this conversation with Patrick.",NA,"low"
"84",17,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,18,5,"AI",1,"100% of the time",100,"Since Sandy mentioned she gave herself another haircut and commented on accidentally making it shorter than intended, this suggests that this is a common behavior for her. She likely uses scissors regularly to cut her own hair.",NA,"low"
"85",18,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,19,3,"AI",1,"100% of the time",100,"Since Henry explicitly stated that he ""looked"" at the photographs, it implies that this is his typical behavior. He wouldn't mention looking if it was an uncommon action for him to take when visiting a photo exhibit.",NA,"low"
"86",19,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,19,5,"AI",1,"100% of the time",100,"Since Henry mentioned that he ""just went"" and then said they were exhibits, it implies that this is what he typically does. He didn't say something like ""I usually just glance at them"", which would suggest his behavior was unusual in some way.",NA,"low"
"87",20,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,2,3,"AI",1,"100% of the time",100,"Since David mentioned he ran into Mary leaving the restaurant and specifically said she ""ate"" there, it implies that this is her typical behavior. If she didn't usually eat at restaurants after interviews, David wouldn't have made such a casual comment about what she was doing when they parted ways.",NA,"low"
"88",21,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,2,5,"AI",1,"100% of the time",100,"Since David mentioned seeing Mary leave the restaurant and knowing about her getting to see the kitchen, implies that this is not an unusual behavior for Mary. It's likely that she usually eats at restaurants when going there after interviews.",NA,"low"
"89",22,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,20,3,"AI",1,"100% of the time",100,"Since Helen specifically mentioned locking her car to Peter while they were having a brief conversation, suggests that this is something she does consistently. It's not an unusual behavior for her, so there was no need to mention it explicitly.",NA,"low"
"90",23,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,20,5,"AI",1,"100% of the time",100,"Since Helen mentioned that one of her tail lights has gone out, indicating she parked in a way that allowed this to happen. This suggests that Helen is very careful with locking her car after parking it, and usually does so immediately after parking.",NA,"low"
"91",24,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,21,3,"AI",1,"0% of the time",0,"Since Gary mentioned that he ""just"" (past tense) picked the toppings, it implies that this is an unusual behavior for him. He normally doesn't pick his own toppings, which would require a special request to the pizzeria.",NA,"low"
"92",25,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,21,5,"AI",1,"0% of the time",0,"Since Gary mentioned using a gift certificate, it's likely that he didn't pay for his usual order. This implies that someone else paid for him to use their pre-paid option (the gift certificate), which means he wouldn't have had to choose toppings himself this time around.",NA,"low"
"93",26,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,22,3,"AI",1,"0% of the time",0,"Since Julia specifically mentioned that she ""just"" did the dishes and ""rinsed them"", it implies that this is an unusual behavior for her. She usually avoids rinsing the dishes to keep up with her roommates, but in this case, she might have been distracted or forgot about it because of going out soon.",NA,"low"
"94",27,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,22,5,"AI",1,"0% of the time",0,"Since Julia specifically mentioned ""polishing"" the dishes, which is an unusual action for washing dishes, it implies that she doesn't typically rinse or clean the dishes thoroughly. The fact that she had to mention this detail suggests that polishing is not her usual behavior when doing the dishes.",NA,"low"
"95",28,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,23,3,"AI",1,"100% of the time",100,"Since Emma explicitly mentioned ""I just got some books at the library. I checked them out!"" to Tim, it implies that checking out books is her usual behavior when getting books from the library, as she would not feel a need to specify this unless it was unusual for someone else who might assume or know differently about how people usually borrow books.",NA,"low"
"96",29,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,23,5,"AI",1,"100% of the time",100,"Since Emma specifically mentioned checking out an exhibit at the library, it implies that this is her usual behavior. If she didn't normally check out exhibits, Tim wouldn't have been surprised or made a note-worthy comment about it.",NA,"low"
"97",30,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,24,3,"AI",1,"100% of the time",100,"Since Logan specifically mentioned using detergent while telling Sophia about his day, it's likely that this is something he always does. There would be no reason for him to point out such a mundane detail if it were an unusual behavior on his part.",NA,"low"
"98",31,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,24,5,"AI",1,"100% of the time",100,"Since Logan specifically mentioned adding ""softener"" to the wash, it implies that he doesn't normally use softener. This suggests that using softener is an exception for him, and therefore, he usually uses detergent instead.",NA,"low"
"99",32,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,4,3,"AI",1,"100% of the time",100,"Since Don specifically mentioned that Jane bought a subway ticket, it suggests that this is an unusual behavior for her. If she didn't normally buy tickets, there would be no need to mention it to Beth.",NA,"low"
"100",33,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,4,5,"AI",1,"0% of the time (or very rarely)",0,"Don mentioning that Jane ""almost fell off the platform"" suggests that she did something unusual or reckless. Given this context, it's likely that her usual behavior is to follow safety protocols and not take unnecessary risks, which would include buying a ticket before boarding the train.",NA,"low"
"101",34,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,5,3,"AI",1,"100% of the time",100,"Since Annie specifically mentioned that Rick closed the fuel cap, it implies that this is something he typically does. If he didn't normally close the fuel cap, there wouldn't be a need for her to mention it in conversation with Sean.",NA,"low"
"102",35,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,5,5,"AI",1,"100% of the time",100,"Since Annie specifically mentioned that Rick ""got some discounted gas"", it implies that he took advantage of a promotion or offer. This suggests that Rick is aware of and capitalizes on deals, which makes me think that he usually closes the fuel cap after filling up to ensure he gets the best price.",NA,"low"
"103",36,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,6,3,"AI",1,"0% of the time",0,"Since Harvey specifically mentioned that Lisa “brought her swimsuits”, it implies that this is not something she typically does. It's likely a one-time exception or an unusual behavior for Lisa, which prompted Harvey to mention it to Jen.",NA,"low"
"104",37,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,6,5,"AI",1,"100% of the time",100,"Since Harvey specifically mentioned that Lisa came with her children, it implies that this is an unusual occasion for Lisa. Normally, Lisa would not bring her children to swim if they weren't accompanying her in some way.",NA,"low"
"105",38,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,7,3,"AI",1,"100% of the time",100,"Since Rachel specifically told Oliver that she saw Brian get off at his stop, it implies that this is a normal behavior for him. If he didn't usually get off at his stop, there would be no reason to mention it as unusual or noteworthy.",NA,"low"
"106",39,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,7,5,"AI",1,"100% of the time",100,"Since Rachel mentioned that Brian was ""running late"" and didn't specify any unusual circumstances about getting off early or missing a stop, it implies that he usually gets off at his regular stop on schedule.",NA,"low"
"107",40,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,8,3,"AI",1,"0% of the time",0,"Since Dustin specifically mentioned that Laura ""grabbed her house keys"", it implies that this is an unusual behavior. It's common to grab one's car or office keys, but not typically house keys when getting ready for work in the morning.",NA,"low"
"108",41,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,8,5,"AI",1,"0% of the time",0,"Since Dustin specifically mentioned that Laura put on several layers of clothing, it suggests that she was focusing more on dressing warmly than grabbing her house keys. This unusual behavior made him mention it to Courtney.",NA,"low"
"109",42,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,9,3,"AI",1,"100% of the time",100,"Since Sarah specifically mentioned that Bruce just left the examination with the doctor, it implies that this is a regular occurrence for him. He likely gets examined every few years as he visits his local medical practice.",NA,"low"
"110",43,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,9,5,"AI",1,"100% of the time (or very close to it)",100,"Sarah mentioning that she saw Bruce leaving the medical practice implies that this is not an unusual occurrence for him. The fact that he was wearing a heart rate monitor suggests that his visit might have been related to some sort of ongoing monitoring or treatment, which further supports my assumption that he visits regularly.",NA,"low"
"111",0,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,1,1,"AI",1,"100% of the time",100,"As a normal part of the shopping experience, paying for groceries is an essential step that customers would typically complete. It's unlikely to find someone who consistently forgets or avoids paying at checkout. Given John's routine trip to the store and his roommate Susan being present when he came home, it's likely that John completes this task every time he shops.",NA,"low"
"112",1,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,11,1,"AI",1,"80% of the time",80,"As someone taking skydiving courses and spending their free time doing so, it's likely that Jared regularly participates in actual skydives. The fact that he was with his friend Stella at the same group suggests a regular or frequent occurrence, making it more probable than not (around 8 out of every 10 times) that Jared jumps out of a plane when going skydiving.",NA,"low"
"113",2,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,12,1,"AI",1,"90% of the time",90,"Since Amy enjoys writing letters to people she is close to, especially around holidays, and has already written one recently, it's likely that she takes the effort to mail them most of the time. The fact that Steve got a call from Michelle suggests that they stay in touch through phone calls as well, but there are still situations where mailing a letter would be more personal or meaningful, such as during holidays.",NA,"low"
"114",3,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,13,1,"AI",1,"80%",80,"Since there is no reason given that would prevent him from walking to the bus stop (e.g. bad weather), and he runs into his ex-girlfriend at the stop, it's likely Adam walks to the stop most of the time because it's a normal part of taking the bus.",NA,"low"
"115",4,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,14,1,"AI",1,"80%",80,"Since Esther enjoys going clothes shopping and is likely interested in finding new outfits or accessories that fit her style, it's common for people to try things on while shopping. Therefore, I would rate the frequency of Esther trying something on as high, around 80%.",NA,"low"
"116",5,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,15,1,"AI",1,"90% of the time",90,"Boiling pasta in water is a fundamental step in most pasta dishes. Since Nick enjoys cooking pasta for his roommates and this dish was prepared ahead of time to be refrigerated, it's likely that he follows standard procedures, which would include boiling the pasta.",NA,"low"
"117",6,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,16,1,"AI",1,"90% of the time",90,"Preheating the oven is an essential step in most baking processes, especially for cakes that require precise temperature control. Given her enthusiasm for baking and attention to detail, it's likely that Grace preheats the oven almost always when baking a cake.",NA,"low"
"118",7,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,17,1,"AI",1,"80% of the time",80,"Since Greg frequently travels by air for both personal and professional reasons, it's likely that he keeps his cell phone handy to stay connected or take calls during flights. He might not always have a signal, but having the device on him is common practice among frequent flyers.",NA,"low"
"119",8,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,18,1,"AI",1,"100% of the time",100,"Given that Sandy is described as giving herself another haircut using no training, it's highly likely that she uses scissors to cut her own hair. In fact, it would be unusual for someone without any experience or training in cutting hair not to use scissors!",NA,"low"
"120",9,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,19,1,"AI",1,"90% of the time",90,"Since it's an art photography exhibition, people attending are likely interested in looking at and appreciating the photos. Given that Henry is someone who goes to such exhibitions frequently, he probably spends most of his time there actually viewing and enjoying the photographs.",NA,"low"
"121",10,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,2,1,"AI",1,"80%",80,"As a journalist who frequently goes out for meals after interviews, it is likely that Mary enjoys eating at restaurants most of the time. The fact that she went to a popular Chinese place suggests that food plays an important role in her social interactions and interview follow-ups.",NA,"low"
"122",11,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,20,1,"AI",1,"90% of the time",90,"As a responsible individual who values their belongings and workspace security, Helen likely takes the habit of locking her car as soon as she parks it. This is especially true given that she drives to work daily, making it an ingrained routine for her.",NA,"low"
"123",12,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,21,1,"AI",1,"80% of the time",80,"Since it's common for people to customize their pizza orders by choosing specific toppings, I assume that Gary would pick his own toppings most of the time. The fact that he regularly orders from this pizzeria suggests a level of familiarity and preference, which would likely extend to selecting personal favorite toppings.",NA,"low"
"124",13,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,22,1,"AI",1,"90% of the time",90,"Since Julia tries to wash the dishes after eating and avoid annoying her roommates, it's likely that she would take the extra step to rinse the dishes thoroughly as well. This is a common habit for people who want to make sure their chores are done correctly.",NA,"low"
"125",14,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,23,1,"AI",1,"90% of the time",90,"Since Emma doesn't have spare cash to spend on buying books and she frequently borrows from the library, it's likely that she always checks out the books whenever she visits. There would be no reason for her not to check them out if they're available at the library.",NA,"low"
"126",15,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,24,1,"AI",1,"100% of the time",100,"As a new independent individual, it's likely that Logan wants to ensure his clothes are clean and fresh. Using detergent is essential for effective cleaning, so he probably uses it every single time when doing laundry.",NA,"low"
"127",16,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,4,1,"AI",1,"80% of the time",80,"Since Jane takes the subway all the time to get around the city, it's likely that she always buys a ticket. The only exception might be if there is some kind of special pass or package deal available for frequent users like herself.",NA,"low"
"128",17,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,5,1,"AI",1,"90% of the time",90,"As it's common for people to close the fuel cap after filling up their vehicle, and there is no reason given in this scenario that would suggest Rick wouldn't do so, I assume he does so most of the time.",NA,"low"
"129",18,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,6,1,"AI",1,"90% of the time",90,"As someone who enjoys going swimming regularly after work, it's likely that Lisa always carries a swimsuit with her to be prepared for an impromptu swim. Bringinging a swimsuit is common practice when planning to go swimming, so there would be little reason for her not to do so.",NA,"low"
"130",19,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,7,1,"AI",1,"90% of the time",90,"Given that Brian's commute is a long one, it would be unusual for him to not get off at his usual stop. The fact that he got off earlier in this scenario suggests that Rachel's presence was an exception rather than the norm.",NA,"low"
"131",20,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,8,1,"AI",1,"90% of the time",90,"As a software engineer working at a large company, it's likely that Laura has to commute from home and therefore needs her house keys. Given this context, it seems reasonable to assume she grabs them almost every morning as part of her routine.",NA,"low"
"132",21,"2024-05-01_21-13_llama3_instruct_t-0.6_base_few_shot_fr_base_low","llama3_instruct","base_few_shot",0.6,9,1,"AI",1,"80% of the time",80,"Given that Bruce only goes to his local medical practice every few years, it's likely that he has a regular check-up or examination scheduled with the doctor. Therefore, I assume that when he does go in for an appointment, it would be for an actual examination rather than just dropping by without a purpose.",NA,"low"
