"","...1","run_ID","model","prompt_method","t","stimulus","setting","X","Q","A","A_clean","R","failsafe","setup"
"104",37,"2024-04-21_15-27_gpt-4_t-1_few_shot_fr_low_rate_mislead_Low","gpt-4","few_shot",1,6,5,"AI",1,"100% of the time",100,"Lisa wouldn't be able to swim without a swimsuit, so it's safe to assume that she brings it every time.",NA,"low"
"105",38,"2024-04-21_15-27_gpt-4_t-1_few_shot_fr_low_rate_mislead_Low","gpt-4","few_shot",1,7,3,"AI",1,"100% of the time",100,"Since Brian takes the train most mornings and is going to a specific destination, he would always get off at his stop.",NA,"low"
"106",39,"2024-04-21_15-27_gpt-4_t-1_few_shot_fr_low_rate_mislead_Low","gpt-4","few_shot",1,7,5,"AI",1,"100% of the time",100,"Considering Brian takes the train to commute, he would have to get off at his stop every time to reach his destination.",NA,"low"
"107",40,"2024-04-21_15-27_gpt-4_t-1_few_shot_fr_low_rate_mislead_Low","gpt-4","few_shot",1,8,3,"AI",1,"100% of the time",100,"Considering that Laura leaves her house to go to work and would need her keys to lock her house and get back in later, it can be assumed she grabs her house keys every time she leaves for work.",NA,"low"
"108",41,"2024-04-21_15-27_gpt-4_t-1_few_shot_fr_low_rate_mislead_Low","gpt-4","few_shot",1,8,5,"AI",1,"100% of the time",100,"As Laura leaves the house to go to work, it is safe to assume that she takes her house keys with her every time.",NA,"low"
"109",42,"2024-04-21_15-27_gpt-4_t-1_few_shot_fr_low_rate_mislead_Low","gpt-4","few_shot",1,9,3,"AI",1,"85% of the time",85,"When someone visits a medical practice, it is highly likely that they are there to be examined by a doctor, so it can be assumed that Bruce gets examined most of the time when he goes to the practice.",NA,"low"
"110",43,"2024-04-21_15-27_gpt-4_t-1_few_shot_fr_low_rate_mislead_Low","gpt-4","few_shot",1,9,5,"AI",1,"90% of the time",90,"People generally visit the medical practice to see a physician for a check-up or due to health concerns, so it's likely that every time Bruce goes, there would be some form of examination.",NA,"low"
"111",0,"2024-04-16_13-42_gpt-4_t-1_base_few_shot_partial_low_missing_1","gpt-4","base_few_shot",1,1,1,"AI",1,"100% of the time",100,"Unless John is involved in illegal activity such as shoplifting, he'll need to pay the cashier every time he goes shopping to avoid legal complications and continue normal social behavior.",NA,"low"
"112",1,"2024-04-18_13-07_gpt-4_t-1_base_few_shot_partial_missing_low_base","gpt-4","base_few_shot",1,11,1,"AI",1,"100% of the time",100,"Skydiving inherently involves jumping out of a plane, so any time Jared goes skydiving, he jumps out of a plane.",NA,"low"
"113",2,"2024-04-18_13-07_gpt-4_t-1_base_few_shot_partial_missing_low_base","gpt-4","base_few_shot",1,12,1,"AI",1,"95% of the time",95,"Given that Amy takes the time and effort to write letters, it's logical to assume that she sends most of them after writing, especially if they are meant for certain holidays.",NA,"low"
"114",3,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,13,1,"AI",1,"100% of the time",100,"If Adam's mode of transportation is by bus and the bus stop is a few blocks from his house, then he needs to walk to the bus stop every time he takes the bus.",NA,"low"
"115",4,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,14,1,"AI",1,"90% of the time",90,"Given that Esther often goes clothes shopping and enjoys it, she likely tries on clothes most of the time to ensure their fit and look before purchasing them.",NA,"low"
"116",5,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,15,1,"AI",1,"100% of the time",100,"Boiling pasta in water is an essential part of pasta preparation, therefore, each time Nick is making pasta, it's safe to assume he boils it in water.",NA,"low"
"117",6,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,16,1,"AI",1,"95% of the time",95,"Preheating the oven is a common step in baking, therefore it's likely that Grace does this most of the time when she is baking a cake.",NA,"low"
"118",7,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,17,1,"AI",1,"99% of the time",99,"Most people carry their cell phones wherever they go for communication purposes and this is especially pertinent when traveling. Therefore, it's highly likely Greg carries his cell phone on board almost every time.",NA,"low"
"119",8,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,18,1,"AI",1,"100% of the time",100,"Scissors are the most common tool for cutting hair. Given that Sandy cuts her own hair, she would likely use scissors every time.",NA,"low"
"120",9,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,19,1,"AI",1,"100% of the time",100,"Because the primary reason for visiting a photo exhibit is to look at photographs, it's safe to assume that Henry does so every time he goes.",NA,"low"
"121",10,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,2,1,"AI",1,"98% of the time",98,"As a journalist who specifically visits restaurants, it's likely that her main purpose there is to eat. Therefore, she probably does so almost all of the time.",NA,"low"
"122",11,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,20,1,"AI",1,"99% of the time",99,"It is a common practice to lock one's car after parking to prevent theft or unauthorized access. Hence, it can be inferred that Helen, being a responsible person, would almost always follow this practice.",NA,"low"
"123",12,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,21,1,"AI",1,"90% of the time",90,"Personalizing pizza toppings is accustomed to in pizza-ordering, so Gary likely chooses the toppings himself most of the time when he's ordering pizza.",NA,"low"
"124",13,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,22,1,"AI",1,"100% of the time",100,"The act of rinsing is a part of doing the dishes. Therefore, Julia almost certainly rinses them every time she does the dishes.",NA,"low"
"125",14,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,23,1,"AI",1,"100% of the time",100,"Checking out books is a necessary part of the borrowing process at a library. Therefore, Emma does it every single time she borrows books.",NA,"low"
"126",15,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,24,1,"AI",1,"100% of the time",100,"Detergent is necessary for proper washing of clothes, and since Logan has started doing his own laundry, he would be using detergent every time.",NA,"low"
"127",16,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,4,1,"AI",1,"100% of the time",100,"It's required to have a valid ticket to use the subway system legally, so it's very likely that Jane buys a ticket every time she takes the subway.",NA,"low"
"128",17,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,5,1,"AI",1,"100% of the time",100,"Closing the fuel cap after fueling up is a necessary action to ensure the safety and proper operation of the vehicle. Likely, Rick does it every time he fuels up.",NA,"low"
"129",18,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,6,1,"AI",1,"100% of the time",100,"Lisa's primary activity at the pool is swimming which requires a swimsuit. Therefore, it's logical that she always brings her swimsuit when she goes swimming.",NA,"low"
"130",19,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,7,1,"AI",1,"100% of the time",100,"Brian needs to get off the train at his stop in order to reach his destination, so he does this every time he takes the train.",NA,"low"
"131",20,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,8,1,"AI",1,"100% of the time",100,"As a software engineer who works at a company, Laura needs to leave the house to go to work. Therefore, she will always need her house keys to lock the door behind her and to be able to get back in.",NA,"low"
"132",21,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,9,1,"AI",1,"90% of the time",90,"It's common for people to get examined by a doctor when they go to a medical practice. Therefore, it's likely that most of the times when Bruce goes, he gets examined by the doctor.",NA,"low"
