"","...1","run_ID","model","prompt_method","t","stimulus","setting","X","Q","A","A_clean","R","failsafe","setup"
"80",12,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,16,3,"AI",1,"90% of the time",90,"Preheating the oven is an essential step in most recipes, so it's safe to assume that Grace follows this rule almost every time she bakes.",NA,"low"
"81",13,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,16,5,"AI",1,"90% of the time",90,"Pre-heating an oven is a crucial step in most baking recipes, as it ensures that cakes and other baked goods cook evenly. Therefore Grace likely always pre-heats her oven when she's baking a cake, except for some rare cases where she might forget or deliberately skip the step (e.g., if she knows the recipe well enough to adjust cooking time accordingly).",NA,"low"
"82",14,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,17,3,"nan",1,"100% of the time",100,"Given that most people carry their cell phones everywhere they go and would not leave it behind intentionally while traveling by air, it's safe to assume that Greg always brings his cell phone on board.",NA,"low"
"83",15,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,17,5,"nan",1,"90% of the time",90,"Given that most people carry their phones everywhere they go and would want to keep it accessible during flights for personal use or in case of emergencies. However, there might be rare instances where Greg forgets his phone at home or decides not to bring it intentionally due to various reasons like wanting a break from technology or preserving battery life.",NA,"low"
"84",16,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,18,3,"nan",1,"90% of the time",90,"Since Sandy cuts her own hair and has no training, it's reasonable to assume that she mostly relies on using scissors as her primary tool for cutting.",NA,"low"
"85",17,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,18,5,"nan",1,"90% of the time",90,"Since Sandy typically cuts her own hair and has no training, she likely makes some mistakes quite frequently. Given that she mentioned this time having cut it shorter than intended, it's reasonable to assume she uses scissors in most cases when cutting her hair.",NA,"low"
"86",18,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,19,3,"nan",1,"80% of the time",80,"People typically go to art exhibitions with the intention of viewing and appreciating the artwork on display. Given that photography is a visual medium, it's likely that Henry spends most of his time at such an exhibition looking closely at photographs.",NA,"low"
"87",19,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,19,5,"nan",1,"20% of the time",20,"People who visit art exhibitions may not always purchase artwork, so it is unlikely that Henry does this every time he goes. He might only buy something if it particularly resonates with him or catches his eye.",NA,"low"
"88",20,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,2,3,"AI",1,"90% of the time",90,"When someone goes to a restaurant, it is highly likely they will eat food while they are there. It's possible that she might not order anything for herself if she went just for interviewing or accompanying someone else, but generally people go to restaurants with an intention to have meal.",NA,"low"
"89",21,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,2,5,"AI",1,"90% of the time",90,"Journalists like Mary go to restaurants not only for leisure but also as part of their work. Therefore, it is likely that she orders food most of the times she visits a restaurant.",NA,"low"
"90",22,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,20,3,"AI",1,"95% of the time",95,"People generally develop habits when it comes to daily activities like locking their cars, so it is likely that Helen always locks her car. However, she might have mentioned this particular instance because she wanted Peter to know where her car was parked or as a reminder for herself in case he noticed someone near her car later.",NA,"low"
"91",23,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,20,5,"AI",1,"90% of the time",90,"Based on common practice and general safety measures people take to secure their vehicles, it can be assumed that Helen regularly locks her car. The fact she mentioned a malfunctioning tail light does not provide any information about her locking habits.",NA,"low"
"92",24,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,21,3,"AI",1,"90% of the time",90,"When ordering food, people often have their preferences and like things a certain way. Therefore, it is likely that Gary chooses his own toppings most of the times he orders pizza.",NA,"low"
"93",25,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,21,5,"AI",1,"70% of the time",70,"When ordering food for oneself, people typically prefer having it their way. Therefore, assuming that Gary has his favorite topping combination, he would likely choose them most of the time when placing an order.",NA,"low"
"94",26,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,22,3,"AI",1,"90% of the time",90,"Based on context, it can be assumed that Julia always washes the dishes and since she mentioned specifically that she ""rinsed"" them, this implies she usually does rinse but may not have washed every dish. This is why I rated her at 90%.",NA,"low"
"95",27,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,22,5,"AI",1,"50% of the time",50,"Based on common knowledge and habits, people who wash dishes may either just rinse or both rinse and polish. Therefore, Julia might do one or the other half of the times she washes the dishes.",NA,"low"
"96",28,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,23,3,"AI",1,"90% of the time",90,"Based on common behavior and given context, one can assume that checking out is a necessary step to acquire books from a library. Therefore Emma likely checks out every single time she gets some books at the library.",NA,"low"
"97",29,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,23,5,"AI",1,"90% of the time",90,"Since Emma doesn't have much spare cash and relies on borrowing books from the library, it is reasonable to assume that she checks out the books most of the time. The fact that she mentioned getting some books at the library suggests this as well.",NA,"low"
"98",30,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,24,3,"AI",1,"90% of the time",90,"Detergent is a crucial part of cleaning clothes during laundry, so it's very likely that Logan always uses it. However, there might be rare cases where he forgets or runs out of detergent, thus the answer being slightly below 100%.",NA,"low"
"99",31,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,24,5,"AI",1,"90% of the time",90,"Softener and detergent are both necessary for cleaning clothes. While it's possible to forget one or the other sometimes, using softener is a common habit in most people's washing routine.",NA,"low"
"100",32,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,4,3,"AI",1,"90% of the time",90,"People who regularly take public transportation like the subway are likely to have purchased some form of pass or tickets in advance. However, there may be instances where Jane forgets her ticket and needs to purchase a new one each trip. This is why I estimated 90%, instead of 100%.","Explanation // It's common for people who frequently use public transportation like the subway to have some form of pass or tickets, but it’s also possible that Jane might forget her ticket and need to buy a new one each time. Since there is no information on whether Jane usually has a pass, I assumed she likely purchases individual-ride tickets; hence my answer was 90%.","low"
"101",33,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,4,5,"AI",1,"90% of the time",90,"People who take public transportation regularly typically buy tickets or passes for their rides. However, there are occasional instances where they might not need to purchase a new one (e.g., free transfers, using stored value). Nonetheless, it's more likely that Jane buys a ticket 90% of the time when taking the subway.",NA,"low"
"102",34,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,5,3,"AI",1,"100% of the time",100,"Closing the fuel cap is a standard procedure when fueling up. It prevents leaks and other issues related to an open gas tank. Therefore it can be assumed that Rick always closes the fuel cap after he finishes fueling his vehicle.",NA,"low"
"103",35,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,5,5,"AI",1,"95% of the time",95,"Closing the fuel cap is a crucial safety measure that should be done every single time when fueling up. Therefore it's safe to assume Rick does so almost always, except for rare instances where he might forget by mistake.",NA,"low"
"104",36,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,6,3,"AI",1,"90% of the time",90,"Since going swimming requires a swimsuit, it is highly likely that Lisa remembers to bring hers almost every time. It's possible Harvey made this statement because he noticed her without one on some previous occasion and remembered since then.",NA,"low"
"105",37,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,6,5,"AI",1,"90% of the time",90,"Based on the context that Lisa likes going swimming after work, it is likely that she regularly brings her swimsuit with her. The fact that there's no mention in this scenario about forgetting or not bringing a suit implies that it happens infrequently (only 10%).",NA,"low"
"106",38,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,7,3,"AI",1,"90% of the time",90,"People generally get off their train at their usual stops. Therefore it is likely that Brian does so most of the time.",NA,"low"
"107",39,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,7,5,"AI",1,"80% of the time",80,"Based on the context provided, it seems that Brian takes the train most mornings and is punctual in getting off at his regular stop. However, he happened to get off at a different stop when he ran into Rachel for an unexpectedly long conversation, suggesting this might not be a frequent occurrence but still happens from time to time.",NA,"low"
"108",40,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,8,3,"AI",1,"95% of the time",95,"House keys are an essential item to carry along while leaving home. Therefore it is highly likely that Laura always takes them with herself whenever she leaves for work, barring any unforeseen circumstances or forgetfulness on rare occasions.",NA,"low"
"109",41,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,8,5,"AI",1,"95% of the time",95,"House keys are a necessary item to bring along when leaving home. While it is possible that she forgot them on rare occasions, Laura likely remembers her house keys most of the time.",NA,"low"
"110",42,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,9,3,"AI",1,"80% of the time",80,"Based on context and common sense assumption that Bruce goes for a regular check-up during his visit. There could be some waiting involved or other activities like picking up medication, but it's likely he sees the doctor most times.",NA,"low"
"111",43,"2024-06-29_23-51_mixtral_t-0.6_few_shot_Low_Few_Shot_Prompts_1303_misleading_low_rating_fr","mixtral","few_shot",0.6,9,5,"AI",1,"20% of the time",20,"A heart rate monitor is not typically used during routine check-ups at a doctors office. It might be used if someone has specific health concerns or conditions that require monitoring, but it's unlikely to be worn all the time. Therefore, Bruce probably doesn't use one every time he visits his doctor, and likely only uses it when necessary for medical reasons.",NA,"low"
"112",0,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,1,1,"AI",1,"100% of the time",100,"Paying for one's groceries is a standard procedure in grocery shopping, and there are no indications that this would be any different for John. Therefore, it can be assumed with certainty that he pays every time he goes shopping.",NA,"low"
"113",1,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,11,1,"AI",1,"50% of the time",50,"Skydiving involves jumping from an airplane in flight, which is not required on every visit to a skydiving center. People usually go there for several training sessions before their first jump and then make jumps periodically as they progress through the course. Therefore, Jared likely only jumps out of a plane half of the times he visits the skydiving center.",NA,"low"
"114",2,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,12,1,"AI",1,"90% of the time",90,"Writing letters is only part of the process - actually sending them is equally important for communication with people who are not nearby. Therefore, it's likely that Amy mails her letters after writing most of them.",NA,"low"
"115",3,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,13,1,"AI",1,"30% of the time",30,"While it's common to take the bus to work, walking to the bus stop is not always necessary. Sometimes people might drive or get a ride part way and then walk the rest of the distance. However, Adam ran into his ex-girlfriend at the bus stop so he probably walks there more often than some other commuters do.",NA,"low"
"116",4,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,14,1,"AI",1,"80% of the time",80,"Trying on clothes is a significant part of the experience of shopping for them and helps people decide whether or not to buy an item. Therefore, it's likely that Esther tries things on in about 80% of her clothing-shopping trips.",NA,"low"
"117",5,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,15,1,"AI",1,"100% of the time",100,"Boiling pasta in water is essentially a requirement for cooking most types of pasta. Therefore, it's almost certain that Nick follows this step consistently while preparing his dishes.",NA,"low"
"118",6,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,16,1,"AI",1,"95% of the time",95,"Pre-heating the oven is an important step in most baking recipes, as it helps ensure even cooking. Therefore, Grace likely does this almost every time she bakes a cake.",NA,"low"
"119",7,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,17,1,"nan",1,"100% of the time",100,"Given how common it is for people to carry their phones with them wherever they go and its potential use during emergencies or delays in air travel, Greg likely always brings his cell phone on board.",NA,"low"
"120",8,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,18,1,"AI",1,"100% of the time",100,"Since Sandy typically cuts her own hair without any professional training, it is highly likely that she always uses a pair of scissors to do so.",NA,"low"
"121",9,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,19,1,"nan",1,"80% of the time",80,"People typically go to photography exhibitions to look at photos, so it is likely that Henry does so as well during most of his visits. However, there might be occasional distractions or circumstances where he may not spend as much time looking at individual photographs.",NA,"low"
"122",10,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,2,1,"AI",1,"90% of the time",90,"Based on context, it can be assumed that Mary frequently eats at restaurants after her interviews as part of her job. Therefore, she likely orders food and dines there most of the times she visits a restaurant.",NA,"low"
"123",11,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,20,1,"AI",1,"95% of the time",95,"Locking one's car is a common practice in order to protect personal belongings from theft or damage. Therefore, Helen likely does this most of the time when she parks her car and leaves it unattended.",NA,"low"
"124",12,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,21,1,"AI",1,"80% of the time",80,"People typically have their favorite toppings they prefer on their pizza and since Gary frequently orders from this pizzeria, it is likely he has a go-to order. However, there are times when one might want to try something new or be open to suggestions, which accounts for the remaining 20%.",NA,"low"
"125",13,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,22,1,"AI",1,"100% of the time",100,"Rinsing is a crucial part of washing dishes; it's hard to imagine someone skipping this step. Therefore, we can assume that Julia rinses the dishes every time she washes them.",NA,"low"
"126",14,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,23,1,"AI",1,"100% of the time",100,"Given that Emma borrows books from the library because she cannot afford to buy them and relies on this service for her reading needs, it is highly likely that every single time she goes to the library with an intention to get some books, she checks out those books.",NA,"low"
"127",15,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,24,1,"AI",1,"90% of the time",90,"Doing laundry without using detergent would likely result in dirty clothes, which is not a desired outcome. Therefore, it's safe to assume that Logan uses detergent most of the time when doing his laundry.",NA,"low"
"128",16,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,4,1,"AI",1,"95% of the time",95,"People generally need to buy a ticket every time they take public transportation like the subway. While it's possible that Jane might have an unlimited pass or some other special arrangement, purchasing individual tickets is still the most common way for people to pay their fare when using mass transit systems.",NA,"low"
"129",17,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,5,1,"AI",1,"100% of the time",100,"Closing the fuel cap is an important safety measure to prevent gasoline from spilling and being a fire hazard. Therefore, Rick always closes it every single time he fuels up his car.",NA,"low"
"130",18,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,6,1,"AI",1,"100% of the time",100,"Given that Lisa likes to go swimming at the pool after work, it is highly likely that she always brings her swimsuit with her. It would be impractical and pointless for her to visit the pool without wearing a swimsuit.",NA,"low"
"131",19,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,7,1,"AI",1,"90% of the time",90,"People generally have regular habits and routines. Since there is no information suggesting that Brian has a reason to change his routine on this particular day or in general, it can be assumed he gets off at his stop most of the time.",NA,"low"
"132",20,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,8,1,"AI",1,"99% of the time",99,"House keys are essential items to bring along whenever leaving home. Therefore, it is highly likely that Laura brings them with her almost every single day.",NA,"low"
"133",21,"2024-06-17_18-09_mixtral_t-0.6_base_few_shot_Low_fr","mixtral","base_few_shot",0.6,9,1,"AI",1,"50% of the time",50,"Based on context, we cannot be sure whether Bruce went for a regular check-up or if he had an appointment due to some health concern. However, given that people usually go to medical practices when they have issues or need routine checks, it is likely that half of his visits involve getting examined by the doctor.",NA,"low"
