"","...1","run_ID","model","prompt_method","t","stimulus","setting","X","Q","A","A_clean","R","failsafe","setup"
"90",23,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,20,5,"AI",1,"100% of the time",100,"It is a common safety practice for people to lock their cars after parking them to prevent theft or break-ins. Additionally, the fact that Helen mentioned something specific like a tail light going out suggests she pays attention to details, making it likely that she always locks her car to secure it.",NA,"low"
"91",24,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,21,3,"AI",1,"100% of the time",100,"Gary's statement to Stephanie implies that him picking the toppings was noteworthy enough to mention. Therefore, it is likely that he always picks the toppings when ordering pizza.",NA,"low"
"92",25,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,21,5,"AI",1,"100% of the time",100,"Gary mentioning that he used a gift certificate implies that it's less common for him to use one. Therefore, it is safe to assume that Gary usually picks the toppings when ordering pizza.",NA,"low"
"93",26,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,22,3,"AI",1,"100% of the time",100,"Julia's statement to Justin implies that rinsing the dishes after washing them might be an expected part of her routine. Additionally, rinsing dishes after washing them is a common practice to ensure they are clean and free of soap residue.",NA,"low"
"94",27,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,22,5,"AI",1,"100% of the time",100,"Julia mentioned specifically that she polished the dishes, implying that this act might be out of the ordinary and deserves to be singled out. Therefore, she likely rinses the dishes every time she does them.",NA,"low"
"95",28,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,23,3,"AI",1,"100% of the time",100,"Emma explicitly mentioned that she checked out the books, which implies that it might not be the usual way she gets books. In general, when someone gets books from the library, they typically check them out.",NA,"low"
"96",29,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,23,5,"AI",1,"100% of the time",100,"Given that Emma specifically mentioned getting books from the library, she likely always checks out books when going there. This behavior seems consistent with her financial situation of not having much spare cash to spend on books.",NA,"low"
"97",30,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,24,3,"AI",1,"100% of the time",100,"Logan's statement emphasizes the use of detergent, which is a common practice when doing laundry. It is safe to assume that he uses detergent every time he does the laundry, as it is a necessary step in the process.",NA,"low"
"98",31,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,24,5,"AI",1,"100% of the time",100,"Adding detergent is a necessary step when doing laundry to clean the clothes properly. Logan mentioning this to Sophia in a casual manner suggests that using detergent is a common practice for him.",NA,"low"
"99",32,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,4,3,"AI",1,"100% of the time",100,"Don specifically mentioning that Jane bought a subway ticket implies that this might be out of the ordinary. However, in general, people would buy tickets to ride the subway, so it is safe to assume Jane usually buys one.",NA,"low"
"100",33,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,4,5,"AI",1,"100% of the time",100,"It is common knowledge and expected that individuals purchase tickets to ride public transportation. Don's surprising statement to Beth about Jane almost falling off the platform indicates a deviation from the expected behavior of buying a ticket; therefore, it is likely that Jane always purchases a ticket when taking the subway.",NA,"low"
"101",34,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,5,3,"AI",1,"100% of the time",100,"Closing the fuel cap after fueling up is a common practice to prevent gas from spilling and to protect the car. Since Annie specifically mentioned this detail to Sean, it suggests that Rick always closes the fuel cap, making it a notable event if he didn't.",NA,"low"
"102",35,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,5,5,"AI",1,"100% of the time",100,"Closing the fuel cap after fueling up is a standard and responsible behavior to prevent fuel leaks and potential hazards. Considering the common knowledge of car maintenance and safety practices, it is reasonable to assume Rick always closes the fuel cap.",NA,"low"
"103",36,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,6,3,"AI",1,"100% of the time",100,"Harvey mentioned that Lisa brought her swimsuit, which might suggest that this is notable or unusual. Although it is common sense to bring a swimsuit while going swimming, the fact that Harvey felt the need to mention it could indicate that Lisa doesn't always bring her swimsuit.",NA,"low"
"104",37,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,6,5,"AI",1,"100% of the time",100,"People generally bring their swimsuits when going swimming. Additionally, the fact that Harvey mentioned Lisa was there to swim, implies that her bringing her children was noteworthy, not the presence of her swimsuit.",NA,"low"
"105",38,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,7,3,"AI",1,"100% of the time",100,"Given the context of a daily commute, it is common for people to get off at their stop. Rachel mentioning this to Oliver implies that it is not out of the ordinary for Brian to do so.",NA,"low"
"106",39,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,7,5,"AI",1,"100% of the time",100,"Given that Brian likely has a routine for his commute and would regularly get off at his stop to get to work on time, the mention of him running late by Rachel implies an uncommon occurrence.",NA,"low"
"107",40,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,8,3,"AI",1,"0% of the time",0,"Since it’s a common practice for people to take their house keys when leaving the house, the fact that Dustin mentioned Laura grabbing them suggests that it might be unusual for her to do so.",NA,"low"
"108",41,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,8,5,"AI",1,"0% of the time",0,"Dustin did not mention Laura grabbing her house keys, which could imply that it is unusual for her to do so. Since leaving the house without keys is a significant oversight, it is unlikely that Laura forgets her keys often because that would cause inconvenience.",NA,"low"
"109",42,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,9,3,"AI",1,"100% of the time",100,"Since Sarah specifically mentioned Bruce getting examined by the doctor, it suggests that this might be out of the ordinary or surprising. Generally, when someone visits a medical practice, it is common to see a doctor, but the fact that Sarah highlighted this detail makes me speculate that Bruce does not always get examined during his visits.",NA,"low"
"110",43,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,9,5,"AI",1,"0% of the time",0,"The mention of Bruce wearing a heart rate monitor seems unexpected, indicating that it is not a regular occurrence for him to get examined by the doctor when visiting the medical practice.",NA,"low"
"111",0,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,1,1,"AI",1,"100% of the time",100,"It is a basic expectation that payment is made at the grocery store for items taken, so it is reasonable to assume that John pays the cashier every time he goes shopping.",NA,"low"
"112",2,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,11,1,"AI",1,"100% of the time",100,"Jumping out of a plane is the main activity in skydiving, so it is safe to assume that Jared jumps out of a plane every time he goes skydiving.",NA,"low"
"113",3,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,12,1,"nan",NA,"80% of the time",80,"Given Amy's enjoyment of writing letters, it is likely that she follows through and mails them most of the time to maintain communication with her loved ones.",NA,"low"
"114",4,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,13,1,"AI",1,"80% of the time",80,"Assuming that Adam usually sticks to a routine, he probably prefers to walk to the bus stop in the morning, given that it's only a few blocks away. However, there might be days where he decides to take a shortcut or gets a ride instead.",NA,"low"
"115",5,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,14,1,"nan",1,"70% of the time",70,"Esther enjoys clothes shopping, so it's likely she tries on items to see how they look and fit. However, there may be occasions where she is in a hurry or confident about her choice, leading her not to try things on.",NA,"low"
"116",6,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,15,1,"AI",1,"100% of the time",100,"Boiling pasta in water is a fundamental step in preparing pasta dishes, so it can be assumed Nick does it every time he makes pasta.",NA,"low"
"117",7,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,16,1,"AI",1,"99% of the time",99,"Pre-heating the oven is a crucial step in baking a cake to ensure it cooks properly, so it is highly unlikely that Grace would skip this step regularly.",NA,"low"
"118",8,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,17,1,"AI",1,"99% of the time",99,"Carrying a cell phone while flying is a common practice for staying connected, entertained, and for emergencies. It is highly likely that Greg carries his cell phone with him almost every time he flies.",NA,"low"
"119",9,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,18,1,"AI",1,"100% of the time",100,"Cutting hair typically involves the use of scissors, so it is highly unlikely that Sandy would cut her own hair without using scissors each time.",NA,"low"
"120",10,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,19,1,"AI",1,"100% of the time",100,"Since Henry goes to photography exhibitions, it can be assumed that he usually looks at the photographs on display, as that is the main attraction of such events.",NA,"low"
"121",11,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,2,1,"AI",1,"100% of the time",100,"It is common behavior to eat at a restaurant, especially after an interview when one may be hungry. Therefore, Mary likely eats every time she goes to a restaurant.",NA,"low"
"122",12,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,20,1,"AI",1,"100% of the time",100,"Locking a car after parking is a common safety precaution to prevent theft or break-ins, so it is very likely that Helen locks her car every time she parks it.",NA,"low"
"123",13,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,21,1,"AI",1,"80% of the time",80,"Since picking toppings on a pizza is a common practice for customization, it is likely that Gary does so most of the time to tailor the order to his preferences.",NA,"low"
"124",14,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,22,1,"AI",1,"100% of the time",100,"Since Julia is considerate of her roommates and tries to wash the dishes after eating, it is highly likely that she also rinses them to ensure there are no food particles left, as part of proper dishwashing etiquette.",NA,"low"
"125",15,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,23,1,"AI",1,"100% of the time",100,"Since Emma doesn't have much spare cash to spend and borrows books from the library, it is safe to assume she always checks out the books she gets from the library.",NA,"low"
"126",16,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,24,1,"AI",1,"100% of the time",100,"Using detergent is essential to properly clean clothes in the laundry process, so it's safe to assume Logan uses it every time.",NA,"low"
"127",18,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,4,1,"AI",1,"100% of the time",100,"In order to ride the subway legally, one must purchase a ticket. It is a common practice for people to buy tickets in order to use public transportation, so Jane likely buys a ticket every time she takes the subway.",NA,"low"
"128",19,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,5,1,"AI",1,"100% of the time",100,"It is a standard practice to close the fuel cap after fueling up to prevent dust and debris from getting into the fuel tank. Therefore, Rick likely always closes the fuel cap.",NA,"low"
"129",20,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,6,1,"AI",1,"100% of the time",100,"Since the purpose of going to the pool is to swim, it is essential for Lisa to bring her swimsuit every time she goes. It would be highly unlikely for her to go swimming without it.",NA,"low"
"130",21,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,7,1,"AI",1,"100% of the time",100,"Brian most likely always gets off at his stop when taking the train because that is the purpose of commuting - to reach a specific destination.",NA,"low"
"131",22,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,8,1,"AI",1,"100% of the time",100,"It is a common practice for people to bring their house keys when leaving the house in the morning, especially if they live in a place where they need them to secure the door. Therefore, Laura most likely grabs her house keys every time she gets ready for work.",NA,"low"
"132",23,"2024-03-14_13-38_gpt-3.5-turbo_t-1_base_few_shot_fr_low_exemplars","gpt-3.5-turbo","base_few_shot",1,9,1,"AI",1,"100% of the time",100,"It is standard practice for individuals visiting a medical practice to undergo examination, so it is highly likely that Bruce gets examined every time he goes.",NA,"low"
